source,target
安吉祖名豆制食品有限公司,锦绣乐购,180.0
上海清美绿色食品有限公司,南汇泥城云锦苑集贸市场（加盟）,9.0
上海良龙食品有限公司,上海爱凡食品有限公司,14.0
上海旭洋绿色食品有限公司,世纪联华黄埔新苑专卖,18.0
上海景瑞农业科技发展有限公司,上海家得利超市有限公司栖山店,12.0
徐州精艺成食品有限公司,上海光茂食品有限公司第一分公司,1.0
上海新景西餐食品有限公司,万豪虹桥大酒店（紫泰酒店管理）,21.0
江苏海创农产品开发有限公司,上海肯德基有限公司长临餐厅,18.0
北京朝批京隆油脂销售有限公司,上海莲源物流有限公司望园路分公司,3.0
上海西郊国际农产品交易中心有限公司,上海甘泉集贸市场经营管理有限公司,192.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品连锁店商店（松江店),105.0
上海缘生食品有限公司,航豫（上海）餐饮有限公司,2.0
上海东辉食品有限公司,上海莘庄乐购生活购物有限公司,23.0
上海新境界食品贸易有限公司,上海普陀第一食品商店销售有限公司,6.0
上海冯达豆类食品有限公司,(龙柏)上海沀仪餐管理有限公司,2.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司七莘路店,3.0
山海永业食品有限公司,上海客祥超市有限公司,5.0
江桥批发市场番茄行,上海家得利超市有限公司包头路店,1.0
上海辉旺食品有限公司,上海市洁斯餐厅,25.0
上海萱谊蔬菜销售有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,29.0
安徽省和县济洪蔬菜种植有限公司,上海泗泾大润发商贸有限公司,53.0
江苏恒顺醋业股份有限公司,上海山林食品有限公司,1.0
上海创兴食品销售有限公司,上海杨浦唐宫海鲜舫有限公司,3.0
上海力德尔食品有限公司,上海绿杨村酒家股份有限公司绿杨村江宁酒家,27.0
北京中冷物流股份有限公司,2430江苏沃尔玛百货有限公司常州通江中路分店,129.0
上海军工路国太综合市场经营管理有限公司,上海康胜快餐有限公司,1404.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司大学城餐厅,5.0
上海利联食品销售有限公司,浦江饭店,25.0
亚洲渔港（大连）海鲜食品有限公司,上海萨莉亚餐饮有限公司真北路店,1.0
上海汉康豆类食品有限公司,13.力德儿摊位,26.0
上海良龙粮油发展有限公司,上海伟勇食品,3.0
上海市宝山区杨忠肉类经营部,上海欣鹏大酒店有限公司,22.0
上海作礼食品有限公司,上海新臻元食品有限公司,1.0
上海清美绿色食品有限公司,菊盛(联华),18.0
上海思美食品有限公司,深圳晋年贸易有限公司,11.0
上海汉康豆类食品有限公司,珍鼎-上海社科院总部,14.0
上海工业对外贸易公司,上海宜家家居有限公司,395.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司上南餐厅,4.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司永业餐厅,24.0
广州市金牌厨师食品有限公司,上海樟鸿贸易有限公司,1.0
广东雅士利集团有限公司上海分,上海莲源物流有限公司望园路分公司,10.0
上海森蜂圆蜂也有限公司,上海日生食品物流有限公司,1.0
上海力德尔食品有限公司,老北站28号,31.0
上海虹口糕团食品厂,青浦路店,360.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司林湖店,1.0
上海欧源豆类食品有限公司,华升农贸,28.0
上海清美绿色食品有限公司,崇明南门（华联）,9.0
北大荒米业集团上海食品有限公司,上海祥森米业有限公司,4.0
重庆恒都食品开发有限公司,上海新白鹿餐饮有限公司,15.0
上海市农产品批发市场,上海永昌菜市场经营管理有限公司,376.0
重庆宏普食品有限公司,上海上食肉类有限公司,1.0
上海青浦区海根蔬菜经营部,上海电信实业（集团）有限公司和欣苑大酒店,5.0
上海大昌行食品工业有限公司,吉买盛 朱泾,2.0
上海清美绿色食品有限公司,大华大润发5（大润发）,14.0
上海茂勤食品有限公司宝山分公司,上海新香涌餐饮有限公司,14.0
招远市康钧食品有限公司,上海金文食品有限公司,1.0
苏州肉联厂张天乐,上海浦众农贸市场经营管理有限公司,5.0
海南东洋水产有限公司,上海日生食品物流有限公司,1.0
上海紫燕食品有限公司,上海市普陀区富兵熟食店,2.0
上海力德尔食品有限公司,大田175领珠,93.0
上海钧宴实业有限公司,上海强丰果蔬种植专业合作社,17.0
上海阳洋豆业食品有限公司,乳山菜场133号,25.0
上海汉康豆类食品有限公司,上海曹杨铁路市场经营管理有限公司农贸分公司,32.0
上海清美绿色食品有限公司,武夷（长宁乐购精品店）,13.0
上海权友实业有限公司,上海七宝商城综合市场经营管理有限公司,21.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司仲盛世界商城店,488.0
上海清美绿色食品有限公司,四墩菜场加盟预付,6.0
上海双汇大昌有限公司上海分公司,颍州区新星食品批发部,10.0
上海意华食品有限公司,华润万家深圳万象城OLE,1.0
上海清美绿色食品有限公司,双阳1(农工商),14.0
上海双汇大昌有限公司上海分公司,回民区金庆坤食品商行,9.0
上海力德尔食品有限公司,上海育苑集贸市场经营管理有限公司马陆塘街分公司,412.0
上海惠婴乐贸易有限公司,上海曹杨华联吉买盛购物有限公司,9.0
上海市龙神餐饮有限公司,上海市青浦区嵩华小学,2.0
上海微馨贸易有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,3.0
上海新康园食品有限公司,上海膳晨楼餐饮管理有限公司,42.0
上海汉康豆类食品有限公司,怡乐食上海SAPA,14.0
上海鑫禾餐饮配送有限公司,上海市青浦区香花桥小学,8977.0
上海市宝山区燕青肉类经营部,上海市第一中学,31.0
上海阳洋豆业食品有限公司,上海永昌菜市场经营管理有限公司,64.0
上海汉康豆类食品有限公司,34.渭南,29.0
圣元营养食品有限公司营销分公司,沃尔玛高行店,1.0
王团结,上海西郊国际农产品交易有限公司,94.0
湖南湘佳牧业股份有限公司,上海联家超市有限公司大场店,13.0
ZSLU-泰州市海陵区碧福食品有限公司,上海联家超市有限公司新里城店,9.0
上海万有全豆制品有限公司奉贤分公司,蒙西菜场（何鸿英）,32.0
五常膳源粮贸有限公司,农工商超市,19.0
上海花冠营养乳品有限公司,宿州市灵璧县智爱母婴坊,15.0
上海全能餐饮配送有限公司,三钢里分公司,9.0
上海艺杏食品有限公司,长安大厦,5.0
上海悦采芳实业有限公司,南京绿威食品贸易有限公司,10.0
全雅食品贸易（上海）有限公司,上海金文食品有限公司,1.0
上海亚辉粮油有限公司,上海津香食品有限公司,1.0
上海苏食肉品销售有限公司,闵行区机关食堂,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司共和大润发店,9.0
上海东方食品有限公司,广艺,5.0
上海花冠营养乳品有限公司,晋江童心缘母婴用品,4.0
上海艺杏食品有限公司,建设银行（交大后勤）,5.0
上海旭洋绿色食品有限公司,上海平延农贸市场经营管理有限公司,32.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司金高餐厅,8.0
上海清美绿色食品有限公司,长岛联华（专卖加盟）,10.0
上海市青浦区张荣炳肉类经营部,上海徽家餐饮有限公司,46.0
上海清美绿色食品有限公司,上海新泉农副产品市场管理有限公司新甘北生鲜市场管理分公司,64.0
上海青田食品有限公司(23号摊),家乐福（金桥店）,1.0
上海艺杏食品有限公司,盛桥市场83号(刘群英)（加盟）,34.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品连锁店商店(中环店),166.0
上海龙辉餐饮管理有限公司九六广场店,上海瑞姆贸易有限公司,6.0
上海原野蔬菜食品有限公司,上海大昌集贸市场经营管理有限公司,20.0
上海鑫福昌工贸有限公司,上海家得利超市有限公司马桥店,1.0
上海汉康食品有限公司,上海汉康豆类食品有限公司,1.0
上海长厚实业有限公司,上海二十一世纪酒店有限公司,19.0
上海华晨食品有限公司,迪士尼乐园,143.0
班兴光,上海西郊国际农产品交易有限公司,1.0
上海天容肉制品集团有限公司,张家港欧尚,16.0
上海爱森肉食品有限公司加工厂,上海市荣孙肉制品经营部,1.0
ZZNY YT19-青岛何氏牛业有限公司,上海联家超市有限公司武宁店,17.0
上海裕田农业科技有限公司,易买得牡丹江店,1.0
上海海洪禽蛋有限公司,上海外高桥保税区实验小学,6.0
上海东辉食品有限公司,沃尔玛高行店,15.0
益海嘉里食品营销有限公司,上海金鼎农贸市场经营管理有限公司,30.0
雄杰冷冻食品经营部,上海浦众农贸市场经营管理有限公司,14.0
光明松鹤乳品有限责任公司,上海乓乓响农副产品配送有限公司,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司车站南路店,24.0
上海津香食品有限公司,上海至多实业有限公司,3.0
金良肉品批发部,上海龙象海鲜大酒店有限公司,48.0
上海汉康豆类食品有限公司,上海芯铭农副产品市场经营管理有限公司嘉陵农副产品市场经营管理分公司,18.0
上海市青浦区青赵路9306号,上海日生食品物流有限公司,1.0
烟台太花调理食品有限公司,上海日生食品物流有限公司,1.0
上海清美绿色食品有限公司,上海联家超市有限公司虹口店,5.0
内蒙古中敖食品有限公司,上海联家超市有限公司宜山店,3.0
上海统银贸易有限公司,上海西郊国际农产品交易有限公司,1.0
上海清美绿色食品有限公司,青浦华科东路261(农工商),8.0
上海旭洋绿色食品有限公司,龙柏菜场,7.0
上海巨匠咖啡食品有限公司,上海逆袭贸易有限公司,12.0
上海清美绿色食品有限公司,胶州388(伍缘折扣超市),8.0
昆山利有香食品经营部,上海浦众农贸市场经营管理有限公司,4.0
多美滋婴幼儿食品有限公司,易初莲花-仓库,34.0
上海兼光食品有限公司第三分公司,上海兼光食品有限公司第二分店,30.0
上海清美绿色食品有限公司,九亭（家得利）,1.0
上海江杨农产品市场经营管理有限公司,上海欧尚超市有限公司,1.0
上海欣倍食品贸易有限公司,上海浦勤餐饮管理有限公司,43.0
上海清美绿色食品有限公司,百色68（华联）,16.0
上海永诚食品有限公司,上海麦旗西饼房,1.0
霞浦千海食品有限公司,上海市李泊霖果蔬专业合作社,1.0
上海清美绿色食品有限公司,小木桥118(伍缘折扣超市),9.0
上海清美绿色食品有限公司,五里桥(联华),9.0
上海清美绿色食品有限公司,罗店(世纪联华),9.0
上海日野食用农产品销售有限公司,上海辉哥海鲜火锅餐饮有限公司桃江路店,3.0
雅培（中国）,特易购乐购（中国）投资有限公司嘉善分公司,16.0
上海艺杏食品有限公司,阳光威尼斯市场(吕金诚)（加盟）,25.0
泗水利丰食品有限公司,上海古韵老街坊餐饮有限公司,1.0
上海农丰实业有限公司,上海华晨食品有限公司,2.0
上海浦东粮油购销有限公司,上海嘉里食品工业有限公司,1.0
上海东区老大房食品有限公司,世纪联华南桥新城店,5.0
上海紫燕食品有限公司,上海市青浦区吴文珍熟食店,3.0
传友蔬菜,上海逸谷会餐饮有限公司,98.0
上海大昌行食品工业有限公司,奉贤南桥勤奋经营部,1.0
张家港保税区五湖粮油有限公司,上海奉贤大润发商贸有限公司,29.0
上海冰丰冷藏有限公司,王林,9.0
上海苏食肉品销售有限公司,1686上海虹联苏食肉庄,4.0
益海嘉里食品营销有限公司,上海必胜客有限公司金科路店,2.0
上海市洁斯餐厅,上海辉旺食品有限公司,25.0
上海艺杏食品有限公司,东华大学后勤餐饮(广八1)(Q1H )-M,27.0
上海艺杏食品有限公司,振华重工(H )-M,4.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司七莘路店,32.0
吉林省大米股份有限公司,上海跃兴旺贸易有限公司分公司,7.0
上海清美绿色食品有限公司,漕泾354(农工商),2.0
益海嘉里食品营销有限公司,上海肯德基有限公司永业餐厅,2.0
光明米业(集团)有限公司,上海新欧尚超市有限公司外高桥店,2.0
上海冯达豆类食品有限公司,新志快餐,2.0
史蜜斯菲尔德（上海）食品有限公司,必胜（上海）食品有限公司,4.0
上海澳犇国际贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,47.0
上海绿和园艺有限公司,上海必胜客有限公司卫清西路餐厅,25.0
上海花冠营养乳品有限公司,湖北襄阳市襄阳童泰,16.0
上海大川食品有限公司,郭建会,1.0
上海艺杏食品有限公司,华东政法大学（松江一食堂二楼快餐),13.0
上海清美绿色食品有限公司,洛川258(伍缘折扣超市),7.0
五常市鑫龙米业有限公司,上海新营食品厂,4.0
上海双汇大昌有限公司上海分公司,天长市祺伟商贸行,6.0
Z6WD-苏州锦丰嘉商贸有限公司,上海联家超市有限公司南翔店,2.0
上海大昌行食品工业有限公司,上海家得利超市有限公司张桥店,12.0
上海艺杏食品有限公司,上海铭言企业管理有限公司零陵北路农贸市场经营管理分公司,31.0
上海市红丽食品厂,上海诚味食品有限公司,1.0
上海农中心,航豫（上海）餐饮有限公司,19.0
深圳市鑫荣懋农产
品股份有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司长寿餐厅,31.0
上海展鹏食品有限公司,上海市嘉定区徐行镇徐行镇雨昕陈虹熟食店,28.0
宝应县优豆贸易有限公司,上海东方食品有限公司,31.0
上海市金山区石化宏旺食品经营部,上海中侨职业技术学院,98.0
上海汉康豆类食品有限公司,10.高东,28.0
江苏海创农产品开发有限公司,上海肯德基有限公司亭坊餐厅,30.0
上海艺杏食品有限公司,盛桥市场81号(陈立群)（加盟）,29.0
海安顺喜禽蛋销售部,上海市第一中学,29.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司新美罗餐厅,7.0
上海唐人神肉制品有限公司,高校餐饮东华二楼,2.0
上海陆强贸易有限公司,上海宝隆宾馆有限公司,1.0
上海金富食品有限公司分公司,上海新泉农副产品市场管理有限公司新甘北生鲜市场管理分公司,32.0
上虞金钟彩印包装有限公司,安吉祖名豆制食品有限公司,60.0
上海依涛食品有限公司,上海龙辉餐饮管理有限公司新松江路店,8.0
黑龙江瑞丰源米业有限公司,上海春泰粮油工贸有限公司松江第一分公司,4.0
上海岱柏农产品产销合作社,上海众选商业管理有限公司,479.0
烟台海和食品有限公司,上海峰二食品有限公司,1.0
上海澳犇国际贸易有限公司,上海龙辉餐饮管理有限公司五角场店,21.0
上海力德尔食品有限公司,B2-1309大境初级中学2706②,1.0
上海力德尔食品有限公司,B1-0805市西初级中学（分校）3008①,1.0
上海天容肉制品集团有限公司,塘桥大润发,16.0
上海新景西餐食品有限公司,龙柏饭店,13.0
上海顶淳食品有限公司,上海瑞凯伊德食品有限公司,3.0
上海清美绿色食品有限公司,联华超市星屿店（加盟预付）,8.0
龙堡上海食品,上海日生食品物流有限公司,1.0
上海清美绿色食品有限公司,临沂北路专柜(沃尔玛),11.0
上海冯达豆类食品有限公司,闵行吉买盛,1.0
上海跃兴旺贸易有限公司分公司,上海鑫福昌工贸有限公司,25.0
上海艺杏食品有限公司,常客隆冷链中心,15.0
苏州满囤食品,上海浦众农贸市场经营管理有限公司,2.0
上海旭洋绿色食品有限公司,家得利中原专卖,25.0
慈溪市观海卫米支缘年糕厂,上海诚味食品有限公司,1.0
湛江市东海岛大捷水产加工厂,上海日生食品物流有限公司,1.0
苏州环云贸易有限公司,沃尔玛江桥店,32.0
上海力德尔食品有限公司,B2-1912a奉贤区解放路小学0301a②学生,2.0
中粮东海粮油工业（张家港）有限公司,上海程辉食品有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司张江餐厅,1.0
上海万有全豆制品有限公司奉贤分公司,老庙银都店,18.0
荣成市好佳好水产食品有限公司,上海展鲜食品销售有限公司,1.0
上海良龙食品有限公司,上海山林食品有限公司,1.0
上海新景西餐食品有限公司,虹口喜来登（三至酒店）,76.0
上海市青浦区艳松粮油批发部,上海银苑酒店有限公司,75.0
上海信韩食品有限公司,上海信韩餐饮管理有限公司第九分公司,703.0
上海大牧汗食品有限公司,上海欧尚超市有限公司,11.0
上海澳菲利食品销售有限公司,张鹏,7.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司百联又一城店,17.0
上海力德尔食品有限公司,B2-1907a奉贤区曙光中学0304a②学生,17.0
上海夏兴稻米专业合作社,上海夏兴稻米专业合作社,3.0
8652-上海南浦食品公司浦东分公司,上海联家超市有限公司川沙店,2.0
上海峰雷国际贸易有限公司,上海老磨坊食品有限公司,2.0
上海都乐食品有限公司,上海联家超市有限公司新南店,3.0
上海嘉浦粮油有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
上海市普陀区欣泽农产品经营部,上海漕虹湘鄂情餐饮管理有限公司,196.0
上海新景西餐食品有限公司,飞狐西餐厅,41.0
上海志商实业有限公司,上海新欧尚超市有限公司嘉定店,9.0
上海慈杨快餐有限公司,上海华谊集团装备有限公司,7178.0
上海欣倍食品贸易有限公司,上海市凌桥中学,46.0
上海天容肉制品集团有限公司,京口大润发,4.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司世博大道店,28.0
广东四明塘乳业有限公司,上海日生食品物流有限公司,1.0
膳博士谢木俤,上海翼家菜市场经营管理有限公司,2.0
上海清美绿色食品有限公司,安波路（家乐福经销）,3.0
上海艺杏食品有限公司,东华大学后勤餐饮(学生食堂)(Q1H )-M,16.0
廊坊百德食品有限公司,上海众绅餐饮管理有限公司,1.0
上海市荣孙肉制品经营部,上海龙辉餐饮管理有限公司张杨路店,116.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司飞虹餐厅,3.0
上海市宝山区李义章水果经营部,上海宝山鱼塘市场经营管理有限公司,4.0
上海虹口糕团食品厂,虹梅路,620.0
上海锦江国际饭店有限公司帆声饼屋,新长发,434.0
丸启水产品加工上海,上海日生食品物流有限公司,1.0
上海部落情餐饮服务管理有限公司,浦北店,5.0
上海都乐食品有限公司,上海邻家超市有限公司,16.0
上海市宝钢新世纪学校,上海市宝钢新世纪学校,201.0
上海慎昌贸易有限公司,上海易买得超市有限公司牡丹江店,11.0
上海瑞汇农副产品有限公司,上海全能餐饮配送有限公司,1.0
上海市杨浦区中亮食品经营部,上海市昆明学校,24.0
上海汉康豆类食品有限公司,华联吉买盛新村店4,24.0
巴味塔（上海）商贸有限公司,上海惠寿食品有限公司,11.0
上海清美绿色食品有限公司,杰宽贸易加盟冯仰庆（预付）,12.0
上海市崇明县黄仁农副产品经营部,上海龙辉餐饮管理有限公司时代广场店,19.0
上海新景西餐食品有限公司,夏朵餐饮 老店（夏朵餐饮）,5.0
上海洪州贸易发展有限公司,上海龙辉餐饮管理有限公司五角场店,9.0
上海路香园农产品专业合作社,上海路香园农产品专业合作社,2.0
上海澳菲利食品销售有限公司,豫海清真,11.0
上海清美绿色食品有限公司,莘东(乐购),9.0
上海市海联副食品有限公司第一分公司,上海市华东模范中学,7.0
上海冯达豆类食品有限公司,罗玛特购物,18.0
上海农产品中心批发市场,上海塘湾农贸市场经营管理有限公司,29.0
上海世达食品有限公司,上海龙辉餐饮管理有限公司东郊百联店,8.0
益海嘉里（哈尔滨）粮油食品工业有限公司,上海爱凡食品有限公司,2.0
上海天容肉制品集团有限公司,海门欧尚,20.0
上海长生食品有限公司,大润发邗江店,1.0
宁波海曙盛晟水产有限公司,上海欧尚超市有限公司,6.0
上海市杨浦区中亮食品经营部,上海市虹口区第一中心小学（食堂）,62.0
上海迪立希富德贸易有限公司,上海松江绿地商业管理有限公司,2.0
金华翡翠茶叶有限公司,鲜尚食品（上海）有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司虹桥路二店,2.0
上海越哲食品有限公司,安徽淮南-孙永,8.0
上海都乐食品有限公司,上海联家超市有限公司徐汇店,39.0
上海欣晨豆业有限公司,上海市奉贤区峻妹豆制品营业部,29.0
上海聚仙贸易有限公司,上海龙辉餐饮管理有限公司周浦万达店,1.0
上海市闵行区荣孙肉制品经营部,上海增鑫食品销售有限公司（程祖荣）,1.0
上海福界食品有限公司,联华超市股份有限公司,71.0
上海清美绿色食品有限公司,四川北路98(农工商),10.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司嘉定城北路餐厅,3.0
上海清美绿色食品有限公司,秀沈371(伍缘折扣超市),9.0
上海长生食品有限公司,大润发关河店,1.0
佳农食品（上海）有限公司,沃尔玛高行店,36.0
上海朴川贸易有限公司,上海龙辉餐饮管理有限公司五角场店,26.0
上海弘阳农业有限公司,上海嘉定乐购生活购物有限公司,154.0
上海艺杏食品有限公司,上海富威塑胶有限公司,5.0
上海欧源豆类食品有限公司,青冈,28.0
上海清美绿色食品有限公司,光新(乐购大卖场),17.0
上海雀巢食品有限公司,上海萨莉亚餐饮有限公司大渡河路店,6.0
上海祥森米业有限公司,上海欧尚超市有限公司闵行店,2.0
上海真新粮食交易市场经营管理有限公司,上海清峪农贸市场经营管理有限公司,3.0
上海慧源饮用水有限公司,青昆路水站,76.0
上海清美绿色食品有限公司,清溪325(农工商),6.0
上海清美绿色食品有限公司,金耀店（联华）,9.0
上海力德尔食品有限公司,B2-1302龙华小学 $2302②,1.0
上海冯达豆类食品有限公司,柘林市场,23.0
上海冯达豆类食品有限公司,浦南批发市场,4.0
上海艾青贸易有限公司,上海老城隍庙食品有限公司,1.0
上海天容肉制品集团有限公司,涟水大润发,13.0
上海骏果实业有限公司,上海闵行港澳大润发商贸有限公司,33.0
江苏海创农产品开发有限公司,上海必胜客有限公司嘉定顶峰餐厅,20.0
上海市嘉定区马陆镇张雷粮油经营部,上海荣创集贸市场经营管理有限公司澄桥分公司,407.0
上海普陀沪村副食品商场,上海市普陀区阳光娃娃幼儿园,488.0
上海万旗食品有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,55.0
北京中冷物流股份有限公司,2475沃尔玛华东百货有限公司上海施湾分店,135.0
上海凌昊食品销售有限公司,上海市华东模范中学,6.0
上海优壹电子商务有限公司,京口区幸福娃娃母婴用品南门大街店,1.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,43.0
上海茶叶有限公司茶厂,上海市糖业烟酒（集团）有限公司,1.0
上海清美绿色食品有限公司,上海蓝洛商贸有限公司(嘉定店),17.0
上海艺杏食品有限公司,上海普陀沪村副食品商场,1.0
上海凌昊食品销售有限公司,上海市三门中学,7.0
上海清美绿色食品有限公司,上海梅川农贸市场经营管理有限公司,31.0
联华黄渡,益海嘉里食品营销有限公司,1.0
上海艺杏食品有限公司,南通市崇川区春海豆腐坊,27.0
双城雀巢有限公司,家乐福（上海）供应链管理有限公司昆山分公司,1.0
福建安井食品营销有限公司,上海文畅食品有限公司,1.0
上海瑞姆贸易有限公司,上海龙辉餐饮管理有限公司南方商城店,10.0
上海清美绿色食品有限公司,上海凌云农副产品市场经营管理有限公司,26.0
上海阳洋豆业食品有限公司,世界路3号(艺杏),25.0
上海冯达豆类食品有限公司,八号桥155#,23.0
含山县正隆调味厂,上海澳莉嘉食品有限公司宝山分公司,1.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司真北路店,6.0
上海艺杏食品有限公司,零陵路门面（专卖）（莫美君）,7.0
上海紫燕食品有限公司,上海市闵行区通根熟食店,11.0
上海南汇乐购生活购物有限公司,益海嘉里食品营销有限公司,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司中原餐厅,5.0
上海市青浦区浙胜食品店,上海美林阁溧阳餐饮有限公司,8.0
上海油顺实业有限公司,上海郝优餐饮管理有限公司二分公司,1.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司周浦万达店,109.0
上海旭洋绿色食品有限公司,家乐福七宝专卖,26.0
上海阳洋豆业食品有限公司,香南市场(女）,10.0
上海大牧汗食品股份有限公司,沈阳库,4.0
0252-多美滋婴幼儿食品有限公司,上海联家超市有限公司荣乐路店,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司御桥店,6.0
上海艺杏食品有限公司,太仓桃园菜场(刘正兴),16.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司月星广场店,11.0
上海陛佛国际有限公司,上海海底捞实业有限公司,1.0
上海清美绿色食品有限公司,梅川路加盟 秦大洋（预付）,3.0
上海力德尔食品有限公司,德富路学校（中学部）学生,4.0
联华虎林,益海嘉里食品营销有限公司,1.0
上海雪宇食品销售有限公司,上海瑞轩食品有限公司,2.0
上海双汇大昌有限公司上海分公司,上海市松江区洞泾镇群丰副食品经营部,17.0
上海冯达豆类食品有限公司,天赋市场,20.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司芳汇餐厅,29.0
上海威铭食品有限公司,上海市闸北区熠峰食品经营部（郑华明）,1.0
上海澳莉嘉食品有限公司宝山分公司,星火西藏店,58.0
安吉祖名豆制食品有限公司,川沙家乐福,174.0
中粮国际有限公司,上海奉贤大润发商贸有限公司,454.0
上海真北路批发市场,上海宴芸农贸市场经营管理有限公司,438.0
苏州金万佳塑业有限公司,上海冯达豆类食品有限公司,2.0
上海东区老大房食品有限公司,世纪联华罗店店,39.0
上海惠婴乐贸易有限公司,上海易买得超市有限公司老西门店,7.0
广州市花都区连兴副食品厂,上海古韵老街坊餐饮有限公司,1.0
莘县蓝威食品有限公司,上海山林食品有限公司,1.0
上海市宝山区香凤肉类经销部,上海盛桥农贸市场经营管理有限公司,1125.0
上海清美绿色食品有限公司,上海荣昶农副产品市场经营管理有限公司漕溪路分公司,24.0
多美滋婴幼儿食品有限公司,桂林市嘉乐禧贸易有限责任公司,1.0
上海汉康食品有限公司,上海蓝田农贸市场经营管理有限公司,28.0
上海惠红农副产品有限公司,上海龙汇爱嚼餐饮有限公司,564.0
上海好客科技农业发展有限公司,上海龙辉餐饮管理有限公司新松江路店,1142.0
上海汉康豆类食品有限公司,锄禾超市梅岭店,25.0
上海冯达豆类食品有限公司,塘湾市场,11.0
上海艺杏食品有限公司,茶陵菜场(孙敏敏)（加盟）,29.0
T275-上海东辉食品有限公司,上海联家超市有限公司联洋店,3.0
河南恒都食品有限公司,上海牛羊肉公司,1.0
上海巧迪,上海冉惠物资经营部,2.0
上海锐洲粮油有限公司,上海椰露餐饮管理有限公司,3.0
上海清美绿色食品有限公司,快捷佳木斯经销（华联）,6.0
上海金文食品有限公司,上海市闵行区新哥肉制品经营部,1.0
上海清美绿色食品有限公司,上海乐家超市专柜加盟,2.0
贵州金沙冠香坊调料食品公司,上海市闵行区新哥肉制品经营部,1.0
上海市静安区陈庆豆制品店,上海古意餐饮管理有限公司静安分公司,205.0
上海恒林化工有限公司,上海华晨食品有限公司,1.0
上海旭洋绿色食品有限公司,易初  吴中专卖,34.0
上海市崇明县黄仁农副产品经营部,上海辉哥海鲜火锅餐饮有限公司浦东店,6.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司万源城店,8.0
上海五丰上食食品有限公司(生鲜原料),上海联华超市发展有限公司 - 系统,4.0
上海碧洋贸易有限公司,上海新欧尚超市有限公司金都路店,1.0
上海市松江区叶榭镇宜友禽蛋摊,上海品馔餐饮管理有限公司,5.0
上海唐人神肉制品有限公司,合肥华隆食品餐料有限责任公司,3.0
上海艺杏食品有限公司,麦德龙浦东店--17,37.0
上海清美绿色食品有限公司,航东187(伍缘折扣超市),9.0
江苏乐天玛特商业有限公司,益海嘉里食品营销有限公司,30.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司丽园餐厅,38.0
上海清美绿色食品有限公司,江湾店经销(新市南区域),10.0
上海清美绿色食品有限公司,一心玛特超市杨莲路加盟,9.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司华新餐厅,29.0
上海市虹口区呈刚食品店,上海市黄浦区曹光彪小学（食堂）,506.0
上海日野食用农产品销售有限公司,上海龙辉餐饮管理有限公司周浦万达店,7.0
金华市新民果品有限公司,沃尔玛上南店 ,3.0
江苏宝应县长虹物资销售中心,上海汉康豆类食品有限公司,29.0
上海艺杏食品有限公司,奉贤电厂-交大后勤,9.0
上海万有全豆制品有限公司奉贤分公司,家得利包头店,25.0
安徽新桥工贸有限公司,上海锦源食品厂,3.0
上海清美绿色食品有限公司,嘉定青冈加盟（预付）,8.0
上海花冠营养乳品有限公司,泉州爱儿坊母婴用品店,25.0
海亮明康汇物流有限公司,杭州诚园社区二店,44.0
上海斗品膳食品有限公司,南京斗南餐饮有限公司,7.0
上海青松粮油贸易有限公司,桂东菜市场,48.0
