source,target
义乌市帝业食品有限公司,上海金文食品有限公司,1.0
上海汉康豆类食品有限公司,25临时菜场,1.0
上海天容肉制品集团有限公司,中山西路大润发,7.0
上海清美绿色食品有限公司,韵浦308（农工商）,1.0
闲功夫（上海）实业有限公司,东台市四之海冷冻食品厂,2.0
上海万有全豆制品有限公司奉贤分公司,家得利嘉善,30.0
Y351-上海良友海狮油脂实业有限公司,上海联家超市有限公司友谊南方商城店,2.0
上海丝翊食品有限公司,水舍酒店（上海）有限公司,66.0
上海花冠营养乳品有限公司,厦门市同安聪聪妇幼店,11.0
上海欧源豆类食品有限公司,宁海菜场118,28.0
上海依涛食品有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,14.0
庞仕水产（上海）有限公司,上海顶发食品有限公司,3.0
上海巨匠咖啡食品有限公司,天津中南典雅咖啡,4.0
上海汉康豆类食品有限公司,03.新丰庄,14.0
ZSLU-泰州市海陵区碧福食品有限公司,上海联家超市有限公司川沙店,15.0
上海东辉食品有限公司-美赞臣,上海奉贤乐购生活购物有限公司,9.0
益海嘉里食品营销有限公司,上海必胜客有限公司周浦万达广场店,4.0
江苏泰森食品有限公司,联华张杨,6.0
上海清美绿色食品有限公司,洋溢惠民生鲜超市,30.0
2426上海鑫福昌工贸有限公司,上海家得利超市有限公司,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司崇明八一路店,5.0
上海育鹏食品有限公司,上海康味实业有限公司第一分公司,55.0
上海汉康豆类食品有限公司,联华西渡店,6.0
丸钲食品（上海）有限公司,上海日生食品物流有限公司,1.0
上海清美绿色食品有限公司,新里城专柜(家乐福),10.0
上海清美绿色食品有限公司,上海申客隆御青路超市加盟,25.0
上海爵瑞国际贸易有限公司,上海行怡食品贸易有限公司,8.0
上海旭洋绿色食品有限公司,苏州泉屋百货,30.0
上海市宝山区苏航肉类经营部,上海欣鹏大酒店有限公司,20.0
上海紫燕食品有限公司,上海市宝山区时世清熟食店,4.0
上海冯达豆类食品有限公司,天赋市场,17.0
上海军工路国太综合市场经营有限公司,上海三门农贸市场经营管理有限公司,11.0
上海青田食品有限公司,上海乾中集贸市场经营管理有限公司,10.0
上海万有全豆制品有限公司奉贤分公司,洪庙中学（绿引）,4.0
上海阳洋豆业食品有限公司,龚路菜场-范,30.0
益海嘉里食品营销有限公司,上海肯德基有限公司祖冲之餐厅,1.0
上海清美绿色食品有限公司,西凌(联华),64.0
上海鹭鹭中环餐饮管理有限公司,鹭鹭中环店,1428.0
亳州市魏都农业发展有限公司,上海新欧尚超市有限公司嘉定店,222.0
湖州南浔温氏食品有限公司,上海七宝乐购购物中心有限公司,7.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司季景餐厅,32.0
上海双汇大昌有限公司上海分公司,利辛县久航食品商行,3.0
江苏海创农产品开发有限公司,上海肯德基有限公司万里餐厅,26.0
Y351-上海良友海狮油脂实业有限公司,上海联家超市有限公司真北店,1.0
上海宝张湖羊养殖专业合作社,上海闵行七宝宝丰饭店,24.0
金源食品,上海浦众农贸市场经营管理有限公司,6.0
YSBT-内蒙古科尔沁牛业股份有限公司上海分公司,上海联家超市有限公司万里店,1.0
上海艺杏食品有限公司,普陀区教育服务配送中心《联建》,3.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司金海路店,6.0
中粮食品营销有限公司上海分公司,特易购乐购（中国）投资有限公司嘉善分公司,1.0
上海众品润兴实业有限公司,上海嘉定大润发商贸有限公司,5.0
上海龙上农副产品批发市场经营管理有限公司,利恩公司工地,6.0
上海华晨食品有限公司,上海万彬贸易有限公司,4.0
上海阳洋豆业食品有限公司,香山8号,30.0
佳农食品（上海）有限公司,上海新欧尚超市有限公司蒙山北路店,16.0
射阳县兵胜米厂,浦江饭店,1.0
上海力德尔食品有限公司,安亭高级中学-学生,11.0
上海龙辉餐饮管理有限公司九六广场店,上海市闸北熠峰食品经营部,17.0
上海紫燕食品有限公司,上海市嘉定区江桥镇曾莉熟食店,4.0
上海品香食品有限公司,上海龙辉餐饮管理有限公司大华店,6.0
上海清美绿色食品有限公司,联华超市春申路加盟超市（月结1）,95.0
纽迪希亚生命早期营养品管理（上海）有限公司,乌鲁木齐市诚成商贸有限责任公司,7.0
上海宇力,上海东区老大房食品有限公司,4.0
上海德杨食品有限公司,上海德丰食品工业有限公司,2.0
上海绿和园艺有限公司,上海必胜客有限公司七宝餐厅,18.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司万达店,14.0
上海市徐汇区海昌粮油经营部,上海北桥集贸市场经营管理有限公司,19.0
上海汉康豆类食品有限公司,海底捞供应链(重固),8.0
益海嘉里食品营销有限公司,上海肯德基有限公司汇川餐厅,1.0
上海汉康豆类食品有限公司,易初莲花曹安店7,27.0
上海东区老大房食品有限公司,吉买盛临沂店,2.0
上海福禾思贸易有限公司,上海梅龙镇伊势丹百货有限公司,1.0
艾狄士食品（上海）有限公司,上海宾诺餐饮管理有限公司,2.0
上海市嘉定区安亭镇潘氏水产经营部,上海市嘉定区安亭幼儿园,17.0
青岛芙蓉有限公司,上海依涛食品有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司锦尊餐厅,1.0
上海清美绿色食品有限公司,崇明生态农产品（超市加盟）,30.0
益海嘉里食品营销有限公司,上海肯德基有限公司浦三餐厅,1.0
嘉里特种油脂（上海）有限公司,益海嘉里食品营销有限公司,1.0
上海艺杏食品有限公司,奉贤应用（一食堂二楼202）,24.0
上海忠心蔬菜配送有限公司,上海八舍商贸有限公司,335.0
上海汉康豆类食品有限公司,34.瑞富餐饮,28.0
上海紫燕食品有限公司,上海市浦东新区沪东新村街道开心百货商店,4.0
上海汉康豆类食品有限公司,17.联华中港店,9.0
上海行怡食品贸易有限公司,宣城市和超禽业工贸有限公司,32.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司长泰广场店,18.0
W915-上海东辉食品有限公司,上海联家超市有限公司大场店,1.0
上海好基贸易有限公司,上海天平宾馆有限公司,208.0
南京恒都食品有限公司,锦江麦德龙现购自运有限公司嘉定商场,11.0
上海鼎腾食品有限公司,上海联华超市发展有限公司 - 系统,7811.0
宁波海曙盛晟水产有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,1.0
上海江杨农产品物流有限公司,辛业蔬菜食品,1.0
上海静业包装材料有限公司,上海新景西餐食品有限公司,2.0
上海市静安区第六粮油食品商店有限公司,上海市邮政速递物流有限公司（食堂）,27.0
上海清美绿色食品有限公司,保定62(农工商),29.0
上海旭洋绿色食品有限公司,麦德龙超市  青浦,13.0
潍坊信元食品有限公司,上海嘉定乐购生活购物有限公司,3.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司张杨路店,11.0
上海米秋实业发展有限公司,上海金山乐购生活购物有限公司,2.0
上海立华牧业有限公司,上海振新市场经营管理有限公司,21.0
上海冯达豆类食品有限公司,航东2#,15.0
上海同梁果品贸易有限公司,上海龙辉餐饮管理有限公司张杨路店,14.0
安吉祖名豆制食品有限公司,中原欧尚,174.0
上海花冠营养乳品有限公司,上海市质量监督检验技术研究院,4.0
上海松江粮油购销有限公司泖港粮库,上海永欣粮油食品经营部,12.0
艾狄士食品（上海）有限公司,南京金丝利喜来登大饭店,3.0
上海松林肉食品有限公司,上海强丰果蔬种植专业合作社,641.0
中粮米业（盐城）有限公司,张家港保税区华粮粮油销售有限公司,1.0
上海艺杏食品有限公司,柳州路市场（马利）（专卖）,31.0
上海椰椰食品有限公司,重庆渝多味商贸,2.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司莘庄龙之梦店,81.0
上海冯达豆类食品有限公司,东贸市场,29.0
上海汉康豆类食品有限公司,华联吉卖盛华泾店29,27.0
上海天家餐饮有限公司,上海天家餐饮有限公司,41.0
益海嘉里食品营销有限公司,上海肯德基有限公司武定餐厅,2.0
上海森蜂圆蜂也有限公司,上海日生食品物流有限公司,1.0
上海市宝山区百姓食品经营部,上海市静安区洪娘饭店,30.0
上海东区老大房食品有限公司,世纪联华金山石化店,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司同丰路店,44.0
广州市合生元生物制品有限公司,沃尔玛华东百货有限公司上海桃浦分店,2.0
上海清美绿色食品有限公司,大兴街9(华联吉卖盛),11.0
上海众立食品有限公司,嵘嵘点心店,23.0
山东鲁花集团商贸有限公司上海,沃尔玛南浦大桥店,7.0
上海清美绿色食品有限公司,来来小菜店加盟（预付）,29.0
哈尔滨市宾县银丰速冻肉制品厂,上海澳犇国际贸易有限公司,1.0
大厂回族自然县万福肉类有限公司,上海洪场电子商务有限公司,1.0
裴顿食品（安徽)有限公司,上海联家超市有限公司共江店,2.0
3827光明米业(集团)有限公司,上海家得利超市有限公司,5.0
上海市嘉定区江桥镇张能粮食经营部,上海巧有贸易有限公司罗镇华联超市店,28.0
上海适达餐饮管理有限公司冰淇淋加工厂,顾村绿地店,61.0
联华超市股份有限公司A(16),上海浦东华联吉买盛购物中心有限公司,1.0
上海汉康豆类食品有限公司,春晖,13.0
Z9AV-湖南湘佳牧业股份有限公司,上海联家超市有限公司川沙店,151.0
上海万有全豆制品有限公司奉贤分公司,家得利延长,30.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司大宁国际广场店,56.0
上海艺杏食品有限公司,田东市场（加盟）（祝银贵）,30.0
领先食品（上海）发展有限公司,味之鲜-沈阳元盛昌商贸,8.0
上海旭洋绿色食品有限公司,联华辛耕专卖,22.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司申月餐厅,6.0
上海清美绿色食品有限公司,国顺路486号加盟 预付1,10.0
上海万旗食品有限公司,上海环盛商业有限公司黄浦大时代第四分公司,30.0
上海市普陀区明成食品农产品商行,上海龙粤餐饮有限公司,87.0
上海高校冷链物流有限公司,昆山润华商业有限公司上海南汇分公司,5.0
上海怡亚通申牛供应链管理有限公司,克鲁勃润滑产品（上海）有限公司,9.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司时代广场店,9.0
上海申馨纸业有限公司,上海萨莉亚餐饮有限公司大渡河路店,9.0
江苏泰森食品有限公司,吉买盛新村店,7.0
上海力德尔食品有限公司,B2-1706徐汇区上海小学2004②,1.0
上海廷嘉贸易有限公司,上海华新酒店管理有限公司华新迪利特大酒店,16.0
上海市宝山区阿单肉店,宝钢集团宝山宾馆上海聚宝轩大酒店,18.0
V683-上海天成企业发展有限公司,上海联家超市有限公司巨峰店,7.0
上海清美绿色食品有限公司,祝家港加盟 预付,32.0
V683-上海天成企业发展有限公司,上海联家超市有限公司友谊南方商城店,11.0
上海清美绿色食品有限公司,环林287(伍缘折扣超市),20.0
上海清美绿色食品有限公司,万安加盟（预付）,61.0
上海椰椰食品有限公司,合肥徽香缘,6.0
上海汉康豆类食品有限公司,新罗秀菜市场,29.0
上海市金山区金山卫镇晶鹰禽类经营部,上海强丰果蔬种植专业合作社,112.0
东方国际水产中心(水产市场店),上海晋城农贸市场经营管理有限公司,90.0
上海艺杏食品有限公司,万有全（蒲汇塘地铁大菜班）,11.0
益海嘉里（白城）粮油食品工业有限公司,上海元熙实业发展有限公司,1.0
上海帝志贸易有限公司,上海珍达碗餐饮管理有限公司沪青平公路分公司,12.0
上海江杨农产品物流有限公司,吉食语公司,1.0
上海紫燕食品有限公司,上海市闵行区春艳熟食店,2.0
上海明珠湖生猪专业合作社,上海崇明桥镇农贸市场经管理有限公司,58.0
内蒙古伊利实业集团股份有限公司,沃尔玛华东百货有限公司上海桃浦分店,6.0
上海艺杏食品有限公司,什物谷超市（淘味星店）,13.0
上海欣玉食品有限公司,上海盛桥农贸市场经营管理有限公司,57.0
Z6WD-苏州锦丰嘉商贸有限公司,上海联家超市有限公司武宁店,1.0
汕头市达豪李二食品有限公司,广东八记食品股份有限公司,1.0
上海大昌行食品工业有限公司,上海家得利超市有限公司莲园店,1.0
上海清美绿色食品有限公司,快捷佳木斯经销（华联）,25.0
家乐氏公司泰国瑞阳工厂,上海日生食品物流有限公司,1.0
纽迪希亚生命早期营养品管理(上海)有限公司,上海新欧尚超市有限公司蒙山北路店,1.0
上海市宝山区海成粮油经营部,上海呼玛商品交易市场经营管理有限公司,18.0
上海康尔瑞食品有限公司,上海顶发食品有限公司,6.0
上海鑫来食品厂,三牌楼18号,12.0
上海江杨农产品批发市场（陆小华）,上海月盛百货市场经营管理有限公司春雷路农副产品市场分公司,5.0
上海意华食品有限公司,欧尚超市有限公司(中原店),1.0
上海信韩食品有限公司,上海首品餐饮管理有限公司杨浦第八分公司,885.0
浙江古城龙山绍兴酒股份有限公司,上海金文食品有限公司,1.0
上海紫燕食品有限公司,上海紫燕食品有限公司第四分公司,2.0
盐城丰实园食品有限公司,上海金文食品有限公司,1.0
亳州市魏都农业发展有限公司,上海欧尚超市有限公司闵行店,52.0
上海冯达豆类食品有限公司,顾村如海超市,19.0
上海祖名豆制品有限公司,上海紫燕食品有限公司,28.0
上海华润五丰营销有限公司,特易购乐购（中国）投资有限公司嘉善分公司,70.0
上海天容肉制品集团有限公司,公园大润发,12.0
上海清美绿色食品有限公司,甘泉专卖加盟（预付1）,1.0
湖南湘佳牧业股份有限公司,上海联家超市有限公司万里店,41.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司云和花园餐厅,5.0
上海仁申贸易有限公司,上海新麦食品工业有限公司,1.0
上海旭洋绿色食品有限公司,上海易买得超市有限公司牡丹江店,63.0
上海颂豫食品有限公司,上海德丰食品工业有限公司,14.0
上海光明米业集团有限公司,上海七宝乐购购物中心有限公司,2.0
上海艺杏食品有限公司,艺杏实业（永上客-青云路）,31.0
上海玉峰食品有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,40.0
8652-上海南浦食品公司浦东分公司,上海联家超市有限公司荣乐路店,20.0
上海唐人神肉制品有限公司,索迪斯（上海）管理服务有限公司,45.0
上海清美绿色食品有限公司,上海徐南菜市场经营管理有限公司,30.0
上海汉康豆类食品有限公司,新星顺,18.0
临沂太和食品有限公司,上海双汇大昌有限公司上海分公司,2.0
上海市海联副食品有限公司第一分公司,上海市第一中学,7.0
上海邦吉粮油发展有限公司,杨帆,1.0
上海艺杏食品有限公司,茸南农贸市场（孟伟）（加盟）,27.0
上海长厚实业有限公司,上海二十一世纪酒店有限公司,26.0
中粮东海粮油工业（张家港）有限公司,上海经泰油脂有限公司,1.0
上海长生食品有限公司,大润发盛泽店,1.0
YXFC-港湾（上海）食品有限公司,上海联家超市有限公司曹路店,2.0
上海兼光食品有限公司第三分公司,上海兼光食品有限公司南京西路店,28.0
上海花冠营养乳品有限公司,海丰梅陇小青妇婴用品店,2.0
上海梅林食品有限公司,上海普陀沪村副食品商场,1.0
上海新景西餐食品有限公司,上海峰二食品有限公司,4.0
上海旭洋绿色食品有限公司,联华延平专卖,25.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司通园餐厅,3.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司南方商城店,5.0
佛山市海天调味食品股份有限公司,上海普陀沪村副食品商场,1.0
艾狄士食品（上海）有限公司,德扬（上海）餐饮管理浦东分公司,2.0
上海俊杰食品经营部,上海浦众农贸市场经营管理有限公司,1.0
上海华晨食品有限公司,齐鲁东方航空食品有限公司,8.0
上海泓昌壹力贸易有限公司,上海行怡食品贸易有限公司,24.0
上海鑫禾餐饮配送有限公司,上海市青浦区小蒸幼儿园,220.0
上海骏果实业有限公司,佳农食品（上海）有限公司,1.0
上海世达食品有限公司,上海龙辉餐饮管理有限公司五角场店,57.0
上海闵优家禽养殖专业合作社,上海元旺餐饮有限公司,21.0
大连朗毅实业有限公司,上海上食肉类有限公司,1.0
上海东区老大房食品有限公司,世纪联华天山店,3.0
广州市汇儿贸易有限公司,上海莲源物流有限公司望园路分公司,116.0
上海清美绿色食品有限公司,上海凌云农副产品市场经营管理有限公司,30.0
上海艺杏食品有限公司,科技学院（江枫校区二食堂）,5.0
（董加伍）上海市金山区董加伍副食品经营部,上海绩申酒店管理有限公司,34.0
个体工商户(1),上海险富餐饮有限公司,29.0
云南东恒经贸集团食品有限公司,上海萨莉亚餐饮有限公司真北路店,3.0
上海万有全豆制品有限公司奉贤分公司,家得利颛桥,29.0
上海易初莲花连锁超市有限公司,益海嘉里食品营销有限公司,48.0
上海汉康豆类食品有限公司,11.世纪联华新黄浦店,26.0
上海汉康豆类有限公司,上海汉康豆类食品有限公司,1.0
桂江食品贸易有限公司,上海浦众农贸市场经营管理有限公司,30.0
纽迪希亚生命早期营养品管理（上海）有限公司,贵州省怡兴深度供应链管理有限公司,12.0
上海万有全豆制品有限公司奉贤分公司,武定,30.0
上海艺杏食品有限公司,昌化菜市场(龙英)（散户）,12.0
上海艺杏食品有限公司,同济大学（设计院自选）,8.0
上海汉康豆类食品有限公司,上海联家超市有限公司武宁店,18.0
生猪产品零售（张纪国）,上海市黄浦区陆盛餐厅,180.0
上海阳洋豆业食品有限公司,爱博家园,29.0
上海天容肉制品集团有限公司,大丰大润发,10.0
上海欧源豆类食品有限公司,农贸市场,28.0
刘建星肉类经营部,上海青浦区海燕民办幼儿园,5.0
上海珍桂贸易发展有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,2.0
（个体工商户）卢正超,上海古意餐饮管理有限公司静安分公司,7.0
上海东区老大房食品有限公司,易买得牡丹江,37.0
苏州芳悦,上海江杨农产品物流有限公司,14.0
安吉祖名豆制食品有限公司,奉贤乐购,180.0
金光食品（宁波）有限公司宁波第一分公司,特易购乐购（中国）投资有限公司嘉善分公司,1.0
上海双汇大昌有限公司上海分公司,太湖县明欣商贸,1.0
上海亮发食品有限公司,上海晋湘餐饮有限公司,19.0
上海汉康豆类食品有限公司,13.沃尔玛田林店,27.0
上海市嘉定区马陆镇张雷粮油经营部,上海嘉定徐行农贸市场经营管理有限公司,12.0
上海巨匠咖啡食品有限公司,上海意龙咖啡,14.0
杭州嘉誉农业开发有限公司,上海新欧尚超市有限公司外高桥店,9.0
上海悦采芳实业有限公司,华杰商行,3.0
桃屋珠江食品工业有限公司,上海日生食品物流有限公司,1.0
大连旅顺鑫顺海海产品有限公司,上海依涛食品有限公司,1.0
东莞市九龙城食品有限公司,上海洪场电子商务有限公司,1.0
上海冯达豆类食品有限公司,好享购生活购物,19.0
上海龙上农副产品批发市场经营管理有限公司,微品轩,5.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司威宁餐厅,33.0
重庆爱贝秀电子商务有限公司,上海莲源物流有限公司望园路分公司,6.0
光明米业（集团）有限公司,乐购周浦万达店,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司金海餐厅,23.0
上海元熙实业发展有限公司,上海盛桥农贸市场经营管理有限公司,187.0
千岛湖富城农特产有限公司,上海梅龙镇伊势丹百货有限公司,24.0
上海长生食品有限公司,大润发何山店,6.0
上海睿畅贸易有限公司奉贤分公司,潘群香（世纪联华仙霞店）,4.0
上海力德尔食品有限公司,B2-1505a省吾中学3105a②学生,2.0
康海锡华控股集团有限公司,上海祥森米业有限公司,2.0
上海辰旺食品有限公司,上海速堡餐饮有限公司,96.0
上海冯达豆类食品有限公司,宛平店,18.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司金桥餐厅,30.0
广东万宁连锁商业有限公司,万宁日用品商业（上海）有限公司鲁班路分店,27.0
上海惠寿食品有限公司,上海逸臣餐饮,195.0
闲功夫（上海）实业有限公司,上海晟策网络科技有限公司（哥本哈根）,2.0
益海嘉里食品营销有限公司,上海必胜客有限公司万达餐厅,6.0
上海艺杏食品有限公司,金汇市场(方菊英)（加盟）,27.0
上海汉康豆类食品有限公司,12.龙群,28.0
北京中冷物流股份有限公司,2140沃尔玛华东百货有限公司上海浦江分店,90.0
伊特安食品（上海）有限公司第一分公司,上海禧多贝利贸易有限公司,4.0
上海市虹口区玲涛综合经营部,上海热带雨林沐浴有限公司,4.0
大连市旅顺口区双岛湾街道胡家村,上海依涛食品有限公司,1.0
上海花冠营养乳品有限公司,江西德安珍珍母婴专营,8.0
上海紫燕食品有限公司,上海市奉献区宏芙熟食店,1.0
狮子食品（嘉兴）有限公司,上海日生食品物流有限公司,1.0
上海澳菲利食品销售有限公司,豫海清真,18.0
上海长生食品有限公司,大润发怀远店,2.0
上海清美绿色食品有限公司,老沪闵39(伍缘折扣超市),32.0
索迪斯,箭牌糖类（上海）有限公司,584.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司打浦桥餐厅,29.0
上海清美绿色食品有限公司,孟浩生鲜预付（单位加盟）,52.0
上海上实现代农业开发有限公司,上药集团党校,1.0
上海鑫桂贸易有限公司,上海健一网大药房连锁经营有限公司,16.0
小林水产行,上海百川综合市场经营管理有限公司,19.0
上海家乐福,上海宏景餐饮有限公司,10.0
上海农产品中心批发市场,复中市场,546.0
上海芝城食品有限公司分公司,上海通旭经贸有限公司,18.0
上海大昌行食品工业有限公司,联华超市   新闸#,2.0
上海惠寿食品有限公司,上海丸屋餐饮管理有限公司,153.0
上海汉康豆类食品有限公司,上海联家超市有限公司万里店,14.0
上海天容肉制品集团有限公司,滨海大润发,4.0
上海冯达豆类食品有限公司,七宝商城,19.0
上海元熙实业发展有限公司,上海朋联超市有限公司,27.0
山东日龙食品有限公司,上海萨莉亚餐饮有限公司大渡河路店,26.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司翔川餐厅,5.0
隽谊（上海）国际贸易有限公司,上海外高桥进口商品直销中心有限公司,160.0
益海嘉里食品营销有限公司,上海肯德基有限公司新美罗餐厅,1.0
桃屋珠食品,上海日生食品物流有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司宝宸餐厅,6.0
上海路香园农产品专业合作社,上海金磐农产品销售中心,2.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司吴宝路店,8.0
上海东方大棚,上海江杨水产品批发市场经营管理有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司淮海中路店,5.0
益海嘉里食品营销有限公司,上海肯德基有限公司新客站餐厅,2.0
上海市普陀区泽明水产行,上海屹台邻锦尊餐饮管理有限公司,240.0
海亮明康汇物流有限公司,杭州慧园店,143.0
上海清美绿色食品有限公司,永利蔬菜加盟预付,32.0
上海紫燕食品有限公司,上海市闵行区铁桦熟食店,4.0
益海嘉里食品营销有限公司,上海必胜客有限公司牡丹江路店,6.0
上海汉康豆类食品有限公司,41.一钢餐饮公司（一食堂）(索迪斯),12.0
龙田冻品,上海浦众农贸市场经营管理有限公司,4.0
上海德丰食品工业有限公司,张家港升源商贸（郑伟）,1.0
江苏海创农产品开发有限公司,上海必胜客有限公司通河餐厅,32.0
上海浦东新区宣桥镇安强鲜肉店,上海市浦东新区盐仓小学,1.0
上海万有全豆制品有限公司奉贤分公司,中山医院西院主食堂高职（生鲜）,8.0
上海真新粮食交易市场经营管理有限公司,上海福水农贸市场经营管理有限公司,11.0
上海绿和园艺有限公司,上海必胜客有限公司御桥店,63.0
上海悦采芳实业有限公司,昆山曼华商行,3.0
上海润丰食品有限公司,上海万有全豆制品有限公司,1.0
上海清美绿色食品有限公司,兰田联华加盟,20.0
上海汉康豆类食品有限公司,沃尔玛浦江店,1.0
安吉祖名豆制食品有限公司,曹安卜峰莲花,174.0
上海汉康豆类食品有限公司,怡乐食-苏州艾蒂盟斯,19.0
上万有权豆制品有限公司,徐汇龙华副产品市场@000368,28.0
阿川食品经营部,上海浦众农贸市场经营管理有限公司,1.0
天谱乐食食品(上海)有限公司,上海联家超市有限公司荣乐路店,1.0
上海清美绿色食品有限公司,年家浜45(农工商),90.0
中粮东海粮油工业（张家港）有限公司,上海米秋实业发展有限公司,1.0
江苏鸿泰米业有限公司,上海大昌集贸市场经营管理有限公司,1.0
上海清美绿色食品有限公司,上海三角地菜市场经营管理有限公司广中路分场,18.0
上海百事可乐饮料有限公司,和民餐饮管理（上海）有限公司月星环球商业中心店,60.0
上海阳洋豆业食品有限公司,龙山89号,30.0
多美滋婴幼儿食品有限公司,上海新欧尚超市有限公司蒙山北路店,7.0
上海清美绿色食品有限公司,上海晋城农贸市场经营管理有限公司,17.0
上海闵行区新哥肉制品经营部,上海辉哥海鲜火锅餐饮有限公司浦东店,78.0
上海清美绿色食品有限公司,淞良联华（经销）,8.0
广州康嘉食品有限公司,上海金文食品有限公司,1.0
上海唐人神肉制品有限公司,交大闵行,2.0
上海艺杏食品有限公司,政府大院,11.0
上海清美绿色食品有限公司,白城二（预付）,31.0
中粮米业（沈阳）有限公司,上海玉峰食品有限公司,1.0
上海汉康豆类食品有限公司,20.农工商118店,9.0
杭州丘比食品有限公司,上海依涛食品有限公司,1.0
上海清美绿色食品有限公司,龙茗路天地果蔬（加盟）,11.0
益海嘉里食品营销有限公司,上海通河永辉超市有限公司,9.0
上海市宝山区宝传肉类经销部,上海盛桥农贸市场经营管理有限公司,2489.0
上海香润贸易有限公司,上海新欧尚超市有限公司蒙山北路店,2.0
上海旺德利农副产品配送服务有限公司,上海隆宝酒店管理有限公司,211.0
青浦区华新镇绿亿兴酱园经营部,上海青浦区晨旭民办小学,3.0
上海亿欣食品销售有限公司,上海宝山聚丰集贸市场经营管理有限公司,3.0
上海力德尔食品有限公司,共富杨,53.0
上海澳莉嘉食品有限公司宝山分公司,邵万生分店—洋泾店,6.0
上海佳伊食品有限公司,真北市场,31.0
上海雀巢产品服务有限公司,上海新欧尚超市有限公司嘉定店,1.0
上海双汇大昌有限公司上海分公司,田家庵区金峰商贸批发部,2.0
上海松林肉食品有限公司,上海市南市区乔家栅食品厂,5.0
新疆青戈,上海萨莉亚餐饮有限公司真北路店,3.0
上海速达蔬菜经营有限公司,上海康味实业有限公司第一分公司,1.0
上海上实现代农业开发有限公司,上海上药信谊药厂有限公司,1.0
上海飞欣食品有限公司,上海萨莉亚餐饮有限公司大渡河路店,14.0
上海嘉里食品工业有限公司,益海嘉里食品营销有限公司,3260.0
上海越哲食品有限公司,石家庄宏鑫德食品有限公司,8.0
上海锦江麦德龙商场,上海市浦东新区北蔡镇陆家庄菜馆,1.0
上海江杨农产品物流有限公司,上海莫泰沪太路酒店有限公司,4.0
上海花冠营养乳品有限公司,滁州市凤阳金摇篮,8.0
上海大昌行食品工业有限公司,联华超市   张桥,1.0
上海花冠营养乳品有限公司,成都力云商贸有限公司（原双流蛟龙港母婴爱）,9.0
上海清美绿色食品有限公司,三林店专柜(沃尔玛),32.0
文登绿园果品专业合作社,上海联家超市有限公司莘庄店,1.0
潍坊英轩实业有限公司,上海鑫程食品有限公司,1.0
史蜜斯菲尔德（上海）食品有限公司,上海长宁小肥羊餐饮有限公司,5.0
上海见香贸易有限公司,上海市浦东新区绿川幼儿园,129.0
上海市浦东新区沪东新村街道信义食品店,极乐汤（上海）沐浴管理有限公司,17.0
上海五丰上食食品有限公司,上海农工商青浦超市有限公司,33.0
圣元营养食品有限公司北京营养研究院,孕婴联实业（上海）有限公司,2.0
安吉祖名豆制食品有限公司,祁连好又多,174.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司新龙阳餐厅,29.0
西柱集贸菜市厂,上海联尚实业有限公司,2.0
上海清美绿色食品有限公司,优品玛特加盟  邹桃坤,18.0
上海清美绿色食品有限公司,张在友梅川加盟（预付）,27.0
佛山市海天调味食品股份有限公司,上海樟鸿贸易有限公司,1.0
上海大牧汗食品股份有限公司,深圳德信昌,2.0
湖北福星生物科技有限公司,上海花冠营养乳品有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司五莲餐厅,10.0
上海黄海农贸总公司,上海七宝乐购购物中心有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司颛桥餐厅,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司虹凯餐厅,32.0
上海市青浦高级中学,青浦高级中学,64.0
广州安城人参有限公司,上海龙辉餐饮管理有限公司张杨路店,4.0
