source,target
上海旭洋绿色食品有限公司,易初  松江文诚专卖,29.0
上海阳洋豆业食品有限公司,康叶菜市场085,29.0
上海旭洋绿色食品有限公司,联华原平专卖,13.0
上海花冠营养乳品有限公司,河南新乡市长垣县聚缘商贸有限公司,17.0
上海力德尔食品有限公司,徽宁路20号,90.0
水果批发部,上海品馔餐饮管理有限公司,5.0
上海斗品膳食品有限公司,海宁市海州街道斗牛士牛排馆,7.0
安吉祖名豆制食品有限公司,闵行欧尚,102.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司东郊百联店,7.0
上海展鹏食品有限公司,上海市嘉定区安亭镇小卫熟食店,108.0
ZIFC-益海嘉里食品营销有限公司,上海联家超市有限公司南翔店,1.0
上海光明长江现代农业有限公司,农工商超市,1.0
上海椰椰食品有限公司,湖南长沙万果汇（肖芳）,2.0
上海万有全豆制品有限公司奉贤分公司,家得利瑞金,31.0
上海徐汇区申新粮油经营部,龙山菜场,450.0
上海清美绿色食品有限公司,磊磊食堂配送加盟 曾磊（预付1）,31.0
上海优壹电子商务有限公司,浙江震元医药连锁有限公司,7.0
上海旭洋绿色食品有限公司,上海绿地优鲜超市有限公司曹安路分公司,1.0
上海清美绿色食品有限公司,凌记南北干货预付,30.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司大华店,12.0
真心米市,上海大臻莉农贸市场经营管理有限公司,12.0
上海汉康豆类食品有限公司,23.家乐福大场店,13.0
赛旺达咸肉批发部,上海浦众农贸市场经营管理有限公司,2.0
上海艺杏食品有限公司,晓阳集贸市场（潘芳芳）（散户）,30.0
上海瑞轩食品有限公司,周艳红,8.0
昆山泰吉食品企业有限公司,上海远东食品有限公司,12.0
上海唐人神肉制品有限公司,温州宗雅集团饮食贸易公司,5.0
上海良友海狮油脂实业有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,3.0
上海清美绿色食品有限公司,金沙江万达店(家乐福),1.0
青浦区华新镇蔬菜批发部,上海春明联怡餐饮有限公司,63.0
上海阳洋豆业食品有限公司,高行-黄,29.0
上海意华食品有限公司,欧尚超市有限公司(中原店),1.0
上海紫燕食品有限公司,上海市青浦区黄淑琼熟食店,3.0
多美滋婴幼儿食品有限公司,宝鸡和兴商贸有限公司,6.0
上海阳洋豆业食品有限公司,辽阳菜场82号,29.0
上海悦采芳实业有限公司,娄底美仑商贸,5.0
上海清美绿色食品有限公司,上海申泉农贸市场经营管理有限公司,29.0
义乌市帝兴食品有限公司,上海金文食品有限公司,1.0
瑞怡食品（上海）有限公司,上海市闵行区新哥肉制品经营部,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司蕴川餐厅,8.0
纽迪希亚生命早期营养品管理（上海）有限公司,沃尔玛（中国）投资有限公司,99.0
上海新景西餐食品有限公司,浙江东方豪生大酒店,18.0
上海爱凡食品有限公司,麻辣一族,2.0
大连喜富多海鲜食品有限公司,上海市徐汇区欣建副食品经营部,1.0
上海元盛食品有限公司,上海朴川贸易有限公司,1.0
上海艺杏食品有限公司,万有全（星舟吴中）,1.0
上海东恩儿童用品有限公司,上海宝山鱼塘市场经营管理有限公司,1.0
上海中盐嘉青盐业有限公司,上海天容肉制品集团有限公司,1.0
上海旭洋绿色食品有限公司,上疏永辉冬融店,20.0
上海圃园福生绿色食品有限公司,上海芝川综合市场经营管理有限公司,28.0
上海裕田农业科技有限公司,X553 家乐福上海南方店,1.0
上海新景西餐食品有限公司,上海华美达新园酒店（新园雅致）,30.0
上海市嘉定区江桥镇怡海食品经营部,上海古意餐饮管理有限公司静安分公司,15.0
鼎香帅（上海）餐饮企业管理有限公司,上海洋才食品店,67.0
上海金锣哲远食品销售有限公司,上海宝山鱼塘市场经营管理有限公司,14.0
苏州289,上海浦众农贸市场经营管理有限公司,1.0
上海艺杏食品有限公司,兴业银行餐厅（H  ）-M,17.0
中粮国际（北京）有限公司上海,上海莲源物流有限公司望园路分公司,13.0
上海青田食品有限公司(23号摊),上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,22.0
天清食品,上海浦众农贸市场经营管理有限公司,2.0
纽迪希亚生命早期营养品管理有限公司,家乐福（上海）供应链管理有限公司昆山分公司,1.0
上海铭梅食品贸易有限公司,上海紫燕食品有限公司,11.0
上海阳洋豆业食品有限公司,永安菜场小王,27.0
上海依涛食品有限公司,上海龙辉餐饮管理有限公司长泰广场店,16.0
上海汉康豆类食品有限公司,新罗秀菜市场,30.0
上海东区老大房食品有限公司,世纪联华御桥店,4.0
上海汉康豆类食品有限公司,02.桂巷,26.0
汕头市金平区新湖养殖场,上海龙辉餐饮管理有限公司南方商城店,1.0
青岛碱业发展有限公司,上海美馨贸易有限公司,1.0
上海强丰果蔬种植专业合作社,上海市新金山工业投资发展有限公司食堂,71.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司武宁店,182.0
上海适达餐饮管理有限公司冰淇淋加工厂,东方浮庭,5.0
宝应长虹物资销售中心,上海清美绿色食品有限公司,5.0
上海阳洋豆业食品有限公司,上海市浦东新区明珠森兰小学,2.0
领先食品（上海）发展有限公司,味之鲜-上海能的,31.0
上海清美绿色食品有限公司,元华怒江加盟,31.0
多美滋婴幼儿食品有限公司,青岛东万丰食品有限公司,7.0
上海良龙食品有限公司(自有品牌科),上海联华超市发展有限公司 - 系统,370.0
上海清美绿色食品有限公司,平阳331(华联),57.0
上海花冠营养乳品有限公司,赣州市于都鸿盛商行,20.0
上海绿和园艺有限公司,上海必胜客有限公司荣乐西路店,45.0
益海嘉里食品营销有限公司,上海联华超市发展有限公司 - 系统,1023.0
上海市崇明县黄仁农副产品经营部,上海龙辉餐饮管理有限公司莘庄龙之梦店,7.0
上海清美绿色食品有限公司,上海桂巷集贸市场经营管理有限公司,26.0
上海清美绿色食品有限公司,梁译文加盟超市（预付）,15.0
贝因美（上海）现代商超营销有限公司,上海易买得超市有限公司老西门店,11.0
艾狄士食品（上海）有限公司,上海斯格威大酒店有限公司,1.0
上海丰硕粮食种植专业合作社,福利院,4.0
上海依涛食品有限公司,上海龙辉餐饮管理有限公司淀山湖大道店,6.0
上海阳洋豆业食品有限公司,武定路(万有全),26.0
上海花冠营养乳品有限公司,宜春袁州区宝宝乐母婴店,1.0
上海东辉食品有限公司,上海金山乐购生活购物有限公司,14.0
多美滋婴幼儿食品有限公司,南通美诺经贸有限公司,7.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司东川餐厅,25.0
上海汉康豆类食品有限公司,上海新易百货有限公司,9.0
上海花冠营养乳品有限公司,广东省韶关市爱婴港妇婴用品店（原韶关可爱家园母婴用品经营部）,46.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司谷阳路餐厅,2.0
黄圃镇银丰腊味加工厂,上海浦众农贸市场经营管理有限公司,2.0
九三粮油工业集团黑龙江福美意商贸有限公司,沃尔玛顾村店,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司航南公路店,1.0
上海清美绿色食品有限公司,凌兆89（华联）,64.0
上海正澳食品有先公司,上海翌可贸易有限公司,62.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司青浦徐泾店,4.0
上海旭洋绿色食品有限公司,世纪联华鲁班专卖,30.0
中粮肉食（江苏）上海分公司,上海金山龙洁食品商行,13.0
无锡市香柯腌腊制品有限公司,上海浦众农贸市场经营管理有限公司,2.0
上海艺杏食品有限公司,上海荣昶农副产品市场经营管理有限公司宜山分公司,32.0
上海闵行区新哥肉制品经营部,上海辉哥海鲜火锅餐饮有限公司虹桥店,53.0
上海花冠营养乳品有限公司,连江县黄岐镇阿蛋,2.0
上海汉康豆类食品有限公司,漕河泾菜市场,62.0
上海圣华副食品有限公司,锦江麦德龙现购自运有限公司普陀商场,40.0
上海汉康豆类食品有限公司,上蔬永辉-南翔世萌店,15.0
上海鑫博食品加工有限公司,上海民鑫农贸市场经营管理有限公司,403.0
上海宝山区军委蔬菜经营部,上海黄浦区曹家街菜场,228.0
金源洲冷冻食品商行,上海品馔餐饮管理有限公司,10.0
上海邦扣食品有限公司,上海环盛商业有限公司徐汇环贸广场第三分公司,31.0
三通食品（潍坊）有限公司,上海峰二食品有限公司,1.0
中粮食品营销有限公司,上海金文食品有限公司,1.0
上海新成食品有限公司,上海三角地菜市场经营管理有限公司广中路分场,8.0
上海澳莉嘉食品有限公司宝山分公司,城隍庙-五香豆,129.0
宁德市齐心水产专业合作社,上海联家超市有限公司真北店,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司武定餐厅,7.0
领先食品（上海）发展有限公司,味之鲜-徐州盈润,10.0
上海汉康豆类食品有限公司,10.清峪,24.0
上海紫燕食品有限公司,上海市松江区中山街道郑秋熟食店,10.0
鼎香帅（上海）餐饮企业管理有限公司,上海人民公园服务社第二分社,95.0
湛江市长亿食品厂,上海市荣孙肉制品经营部,1.0
上海程辉食品有限公司,上海东武食品公司,2.0
上海龙辉餐饮管理有限公司九六广场店,广东八记食品股份有限公司,5.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司曹安餐厅,2.0
加拉拿大海鲜渔业有限公司,上海市徐汇区欣建副食品经营部,1.0
上海清美绿色食品有限公司,川沙操场街(联华),19.0
上海绿和园艺有限公司,上海必胜客有限公司杨思路二店,30.0
上海清美绿色食品有限公司,瞿溪店经销(永年小区),32.0
上海交通大学教授实验基地,上海乾中集贸市场经营管理有限公司,45.0
上海椰椰食品有限公司,湖北十堰优味多商贸有限公司,4.0
昆山美香悦食品有限公司,上海浦众农贸市场经营管理有限公司,2.0
山东鲁花集团商贸有限公司上海分公司,上海新易百货有限公司,1.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司川沙店,4.0
上海汉康豆类食品有限公司,上海联家超市有限公司万达店,22.0
上海清美绿色食品有限公司,上海联家超市有限公司真北店,24.0
上海双汇大昌有限公司上海分公司,西安分拨库,43.0
上海欧源豆类食品有限公司,爱辉路,22.0
上海长生食品有限公司,大润发华漕店,5.0
上海军工路批发市场,上海逸骅集贸市场经营管理服务部,60.0
大成良友食品（上海）有限公司,上海惠寿食品有限公司,60.0
上海紫燕食品有限公司,上海市宝山区赛荣熟食店,1.0
高风,上海仓新集贸市场经营管理有限公司,4.0
江苏省太仓市沙溪镇,上海浦众农贸市场经营管理有限公司,7.0
上海万有全豆制品有限公司奉贤分公司,铭言,31.0
AT99-裴顿食品（安徽）有限公司,上海联家超市有限公司川沙店,2.0
上海新景西餐食品有限公司,上海虹桥元一希尔顿,22.0
上海艺杏食品有限公司,新罗秀菜市场,30.0
上海花冠营养乳品有限公司,厦门恒茂运通商贸,9.0
上海江杨农产品批发市场经营管理有限公司,上海大华二村集贸市场经营管理有限公司,9195.0
上海艺杏食品有限公司,来必堡餐饮有限公司（娄山店）,31.0
江苏省勤奋药业有限公司,上海花冠营养乳品有限公司,2.0
上海龙上农副产品批发市场经营管理有限公司,张记油条,2.0
上海清美绿色食品有限公司,打浦119(农工商),35.0
上海清美绿色食品有限公司,龙茗221(伍缘折扣超市),15.0
上海冯达豆类食品有限公司,尚优玛特（华发店）,25.0
广州安城人参有限公司,上海龙辉餐饮管理有限公司长泰广场店,7.0
上海花冠营养乳品有限公司,赣州市全南县妈咪宝贝,5.0
上海紫燕食品有限公司,上海长鸿门餐饮有限公司,3.0
上海清美绿色食品有限公司,宝林店经销(同泰北小区),30.0
上海清美绿色食品有限公司,马陆95(农工商),32.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司磁浮精选餐厅,2.0
上海虹口糕团食品厂,古美路店,682.0
上海昌磊食品有限公司,上海锦江国际饭店有限公司帆声饼屋,510.0
上海清美绿色食品有限公司,逸仙131(伍缘折扣超市),31.0
上海花冠营养乳品有限公司,黄冈市英山123儿童用品,9.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司肇周餐厅,6.0
上海花冠营养乳品有限公司,鹰潭贵溪市老汪超市,2.0
叻克透（上海）有限公司,极乐汤（上海）沐浴管理有限公司,2.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司七莘路店,36.0
上海沧海桑田生态农业发展有限公司,上海沧海桑田商贸有限公司,3.0
上海双汇大昌有限公司上海分公司,南长区金棠果食品商行,114.0
上海江杨农产品物流有限公司,老吴,1.0
吉林普康有机农业有限公司,锦江麦德龙现购自运有限公司普陀商场,56.0
上海万有全豆制品有限公司奉贤分公司,家得利沪东店,17.0
北京多果国际商贸有限公司,上海龙辉餐饮管理有限公司张杨路店,20.0
上海华晨食品有限公司,浦东文华东方酒店,3.0
九亭松沪市场,上海好客农业科技发展有限公司,1.0
上海紫燕食品有限公司,上海市宝山区罗永熟食店,2.0
上海永诚食品有限公司,昆山永诚食品工业有限公司长沙分公司,2.0
上海虹口糕团食品厂,场中路店,682.0
领先食品（上海）发展有限公司,深圳市味之鲜贸易有限公司(华东),13.0
上海慧源饮用水有限公司,普思新体育用品有限公司,105.0
丁杨芬,上海翼家菜市场经营管理有限公司,2.0
上海农产品中心批发市场,上海阳普菜市场经营管理有限公司腾越路分公司,14.0
上海永诚食品有限公司,上海昇博实业有限公司,3.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司北广场 餐厅,17.0
上海清美绿色食品有限公司,吉麦隆生鲜（预付）,28.0
上海清美绿色食品有限公司,骆国辉加盟,28.0
上海清美绿色食品有限公司,泉口（联华）,15.0
上海清美绿色食品有限公司,伟民加盟(联华),16.0
涡阳县启绿食品销售有限公司,上海龙辉餐饮管理有限公司张杨路店,1.0
上海清美绿色食品有限公司,奉贤南桥运河北路（联华）,29.0
上海新景西餐食品有限公司,西安新景,286.0
大连贝嘉珲国际贸易有限公司,上海上食肉类有限公司,1.0
无锡市金晶商贸有限公司,上海莲源物流有限公司望园路分公司,11.0
上海佳伊食品有限公司,国东餐饮,4.0
上海汉康豆类食品有限公司,41.一钢餐饮公司（七食堂）(索迪斯),12.0
北京泰美味国际贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,62.0
江苏海创农产品开发有限公司,上海肯德基有限公司南广场餐厅,17.0
味美香经营部,上海浦众农贸市场经营管理有限公司,1.0
上海忠琛食品有限公司,上海片江食品有限公司,1.0
嘉里特种油脂（上海）有限公司,上海彭浦小肥羊餐饮有限公司,2.0
上海杰升食品厂,宜山,6.0
上海清美绿色食品有限公司,新联华（联华）,94.0
上海市闵行区谭友副食品经营部,上海漕虹湘鄂情餐饮管理有限公司,27.0
郑州市恒元副食品有限公司,上海莲源物流有限公司望园路分公司,29.0
上海紫燕食品有限公司,上海市紫燕食品有限公司杨高南路,5.0
南京金瑞食品有限公司,上海金文食品有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司天潼餐厅,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司车站南路店,2.0
上海清美绿色食品有限公司,沪太459店(伍缘折扣超),17.0
上海长念餐饮管理有限公司,绿叶农贸市场,79.0
上海然燊食品有限公司,上海华申中外文化交流服务有限公司,56.0
安徽省和县济洪蔬菜种植有限公司,上海奉贤大润发商贸有限公司,4610.0
上海春泰粮油工贸有限公司松江第一分公司,乐美家--山阳店,4.0
上海格信健康科技有限公司,上海花冠营养乳品有限公司,5.0
上海清美绿色食品有限公司,崇明绿海店(华联供销),18.0
上海海联副食品有限公司第一分公司,上海市育民中学,1.0
上海花冠营养乳品有限公司,山东菏泽定陶新旭奶粉店,38.0
上海艺杏食品有限公司,上海电视大学(国顺校区)-学校餐饮（H ）-M,19.0
上海花冠营养乳品有限公司,bestrong贝智康旗舰店（天猫）,35.0
上海崇明肉食品有限公司,上海崇明桥镇农贸市场经管理有限公司,602.0
上海亿欣食品销售有限公司,上海淞南农副产品市场经营管理有限公司,20.0
上海市食品进出口有限公司,上海龙辉餐饮管理有限公司宁国路店,6.0
牡丹江军马场物资上海经销部,上海清美绿色食品有限公司,2.0
上海寅和商贸有限公司,上海天家餐饮管理有限公司黄浦第一分公司,41.0
上海清美绿色食品有限公司,龙吴（华联）,64.0
昆山东丰食品营业部,上海浦众农贸市场经营管理有限公司,3.0
上海清美绿色食品有限公司,上海盛怡农副产品市场经营管理有限公司,66.0
上海爱凡食品有限公司,金柏调料商行,13.0
上海市闵行区新哥肉制品经营部,上海龙辉餐饮管理有限公司周浦万达店,116.0
上海长念餐饮管理有限公司,上海市普陀区昌化路1017号145号位,10.0
上海忠琛食品有限公司,上海顶发食品有限公司,68.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司沪太餐厅,5.0
上海闽融贸易有限公司,锦江麦德龙现购自运有限公司普陀商场,52.0
上海欣晨豆业有限公司,大港农贸市场,31.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司延长餐厅,11.0
广西田东南华糖业有限公司,上海佳伊食品有限公司,1.0
上海唐人神肉制品有限公司,清美绿色食品有限公司,1.0
西郊国际宜丰果品商行,上海虹腾农副产品市场经营管理有限公司,20.0
益客（昆山）144,上海浦众农贸市场经营管理有限公司,4.0
江苏省苏食肉品有限公司,农工商超市,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司桃浦餐厅,24.0
上海清美绿色食品有限公司,新桥93(农工商),62.0
湖南湘佳牧业股份有限公司,上海泗泾大润发商贸有限公司,86.0
上海艺杏食品有限公司,振华重工长兴基地（华船）（H ）,7.0
上海阳洋豆业食品有限公司,竹园菜场,29.0
常州福捞酒店用品有限公司,上海龙辉餐饮管理有限公司虹口龙之梦店,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司芷江餐厅,6.0
永吉精气神有机农业有限公司,上海华润万家超市有限公司,1144.0
上海冯达豆类食品有限公司,(浦二中)上海沀仪餐管理有限公司,1.0
红丽,上海红丽食品厂,1.0
六和勤强,上海六和勤强食品有限公司,1.0
上海花冠营养乳品有限公司,南宁市达聪贸易有限公司（原南宁宝多家园妇幼用品有限公司）,13.0
上海市闵行区晟豪食品商行,上海二十一世纪酒店有限公司,144.0
益海嘉里食品营销有限公司,上海必胜客有限公司宋元路店,4.0
上海新景西餐食品有限公司,江阴美特食品有限公司,4.0
上海熙瑞食品销售有限公司,上海极品餐饮有限公司,1.0
扬州宝泰米业有限公司,上海跃兴旺贸易有限公司分公司,1.0
上海南浦食品公司浦东分公司（惠氏）,上海联家超市有限公司莘庄店,15.0
上海旭洋绿色食品有限公司,大润发  东环,15.0
宁波金海岸民生食品有限公司,锦江麦德龙现购自运有限公司普陀商场,12.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司荣乐西路店,4.0
上海东区老大房食品有限公司,联华江桥,4.0
上海五丰上食食品有限公司,上海城市国际企业发展有限公司南京西路店,69.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司周浦万达店,79.0
上海清美绿色食品有限公司,小肖菜店（单位加盟）,25.0
上海南浦食品公司浦东分公司,上海莲源物流有限公司望园路分公司,3.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司真北餐厅,28.0
上海春泰粮油工贸有限公司松江第一分公司,华联--华新店,3.0
汉源县甘溪坝食品工业园区黎红大道,上海晶采轩餐饮管理有限公司静安分公司,1.0
上海九亭海鲜批发市场,上海泓沁农副产品市场经营管理有限公司,54.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司江川餐厅,8.0
上海三仙食品有限公司,上海龙辉餐饮管理有限公司新松江路店,9.0
宿州市皖神面制品有限公司,上海普圆食品有限公司,6.0
艾狄士食品（上海）有限公司,上海圣诺亚皇冠假日酒店,2.0
上海绿和园艺有限公司,上海必胜客有限公司龙盛餐厅,35.0
江苏海创农产品开发有限公司,上海肯德基有限公司大华餐厅,33.0
浙江青莲食品股份有限公司,上海龙珠集贸市场经营管理有限公司,1.0
上海市松江区洞泾镇维塘副食品经营店,上海宁江大酒店有限公司,55.0
上海阳洋豆业食品有限公司,高东菜场90号,27.0
上海清美绿色食品有限公司,阿拉赞（怒江）加盟 预付,26.0
上海雀巢产品服务有限公司,上海新欧尚超市有限公司蒙山北路店,3.0
宁波市鄞州梁桥米业有限公司,上海新欧尚超市有限公司外高桥店,3.0
上海适达餐饮管理有限公司冰淇淋加工厂,青浦桥梓湾,16.0
上海澳菲利食品销售有限公司,耶里夏丽,27.0
武汉良中行供应链管理有限公司,上海玉峰食品有限公司,1.0
上海市普陀区富甬水产行,上海福宴餐饮管理有限公司,12.0
上海乐惠米业有限公司（100228）,上海易买得超市有限公司老西门店,5.0
上海八仙食品有限公司,常州依蒙食品有限公司,43.0
上海艺杏食品有限公司,车城物业管理有限公司（联谊汽车拖拉机工贸有限公司食堂）,1.0
上海清美绿色食品有限公司,张江鲜享优荟加盟（良佑农副产品）,31.0
上海万诚食品有限公司,易买得,42.0
上海市金山区顾仁根鲜肉店,上海中洪大院酒店有限公司,48.0
上海阳洋豆业食品有限公司,大昌集贸市场046号,29.0
上海花冠营养乳品有限公司,信州区鸿程食品商行（原上饶信州区贝乐园育婴中心）,50.0
上海盈天食品有限公司,上海人家田林餐饮管理有限公司,30.0
（安达）上海满发食品有限公司,上海浦众农贸市场经营管理有限公司,6.0
上海艺杏食品有限公司,通用汽车南厂（有浩餐厅）(H D Y),8.0
上海牧谣食品有限公司,宁波市江北味滋恋食品商行,4.0
山东群康清真食品有限公司,上海朴川贸易有限公司,1.0
上海汉康豆类食品有限公司,02.关东南翔店,25.0
江苏兴化市源杰精制米厂,上海江杨农产品物流有限公司,1.0
上海花冠营养乳品有限公司,昆明市贝贝家,8.0
上海都乐食品有限公司,沃尔玛华东百货有限公司上海杨行分店,13.0
上海东强食品有限公司,浦江饭店,11.0
上海联豪食品有限公司奉贤分公司,上海普陀第一食品商店销售有限公司,54.0
珠海雅富兴源食品工业有限公司,上海恩一食品有限公司,2.0
嘉里粮油,上海京家粮油有限公司,1.0
上海清美食品有限公司1,上海市浦东新区惠南镇侬佳坊餐厅,81.0
个体工商户（鸡）,新长岭大酒店有限公司,52.0
宁德市齐民农工商有限公司,上海永辉超市有限公司龙皓路分公司,12.0
上海部落情餐饮服务管理有限公司,南泉店1店,10.0
上海双汇大昌有限公司上海分公司,黄山市徽淋商贸有限公司,6.0
深圳精益油脂技术有限公司,上海悦采芳实业有限公司,5.0
中盐上海市盐业公司,上海金文食品有限公司,1.0
舟山骏华水产有限公司,上海龙辉餐饮管理有限公司张杨路店,21.0
上海力德尔食品有限公司,上海仓新集贸市场经营管理有限公司,320.0
安徽名山有机农业科技开发有限公司,上海第一食品杨浦销售有限公司,96.0
上海清美食品有限公司,上海宝山罗店大润发商贸有限公司,30.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司淮海中路店,4.0
上海雨润食品有限公司,上海绿叶农副产品市场经营管理有限公司团结路分公司,23.0
上海世达食品有限公司,甄味（上海）国际贸易有限公司,1.0
上海全能餐饮配送有限公司,成山分公司,2.0
上海汉康豆类食品有限公司,红林,1.0
上海清美绿色食品有限公司,徐汇区龙川路113号,31.0
上海琦潘食品有限公司,无为县严桥琦王食品有限公司浦东分公司,35.0
上海清美绿色食品有限公司,大昌（家得利）,32.0
五常市金贝米业有限公司,上海宝山聚丰集贸市场经营管理有限公司,9.0
上海花冠营养乳品有限公司,好孩子童车（原曹县古营集镇爱婴奶粉超市）,11.0
上海万有全豆制品有限公司奉贤分公司,中欧国际工商学院CN050521（索迪斯）,11.0
上海天谱乐食食品（上海）有限公司,上海环盛商业有限公司世纪大道分公司,99.0
上海东方食品有限公司,博味真光店,7.0
上海江杨农产品物流有限公司,天发配送,1.0
上海果王食品有限公司,上海联家超市有限公司荣乐路店,1.0
上海弘新食品有限公司,上海片江食品有限公司,3.0
雅培（嘉兴）营养品有限公司,上海联家超市有限公司徐汇店,2.0
上海新康园食品有限公司,上海枫桥农贸市场经营管理有限公司,28.0
安吉祖名豆制品食品有限公司,乐购超市锦绣店,14.0
上海阳洋豆业食品有限公司,香山8号,28.0
安吉祖名豆制食品有限公司,上海清美绿色食品有限公司,1.0
5.锦江麦德龙现购自运有限公司上海浦东商场,上海唐汉风韵餐饮管理有限公司,4.0
益海嘉里食品营销有限公司,上海肯德基有限公司机场二店餐厅,2.0
上海程辉食品有限公司,上海酷卡食品有限公司,2.0
益海嘉里食品营销有限公司,上海必胜客有限公司广灵二路店,1.0
上海庆彰食品有限公司,和民餐饮管理（上海）有限公司日月光中心广场店,80.0
上海旭阳绿色食品有限公司,上海阳洋豆业食品有限公司,1.0
上海三添食品有限公司,上海金文食品有限公司,1.0
上海曹杨水产批发市场,上海西康生鲜市场经营管理有限公司,6.0
小邹蔬菜批发,上海品馔餐饮管理有限公司,351.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司汇金餐厅,22.0
陈芳,上海万有全豆制品有限公司奉贤分公司,31.0
上海申仙贸易有限公司,上海美林阁溧阳餐饮有限公司,3.0
杭州力源塑业有限公司,上海鑫程食品有限公司,2.0
上海丽芬禽蛋加工厂,上海新麦食品工业有限公司,1.0
上海清美绿色食品有限公司,肖井丽好邻生活超市加盟,31.0
上海江杨农产品物流有限公司,张仙满,7.0
深圳市鑫荣懋农产品股份有限公司,沃尔玛高行店,3.0
可飞蔬菜配送部,上海市普陀区辉仁华饭店,1.0
重庆恒都食品开发有限公司,上海每人美食品有限公司,1.0
上海清美绿色食品有限公司,易盛客沪亭北路店加盟,32.0
上海澳莉嘉食品有限公司宝山分公司,三阳南货店(澳利嘉),125.0
上海天容肉制品集团有限公司,南昌欧尚,1.0
上海清美绿色食品有限公司,漕东安亭店经销（漕东小区）,16.0
上海珍桂贸易发展有限公司,上海龙辉餐饮管理有限公司七莘路店,3.0
上海同梁果品贸易有限公司,上海龙辉餐饮管理有限公司南方商城店,10.0
天津市塘沽金轮盐化有限公司,上海欣晨豆业有限公司,128.0
顺用冷冻食品经营部,上海浦众农贸市场经营管理有限公司,1.0
上海阳洋豆业食品有限公司,张桥3号（阳洋）,11.0
上海旭洋绿色食品有限公司,上海福棠菜市场经营管理有限公司,29.0
上海佐理贸易有限公司,上海顶发食品有限公司,5.0
上海艺杏食品有限公司,梅陇农贸市场(张良柏)（散户）^,25.0
上海惠寿食品有限公司,上海祥坤餐饮有限公司,251.0
上海天容肉制品集团有限公司,蚌埠欧尚,3.0
上海宏雷米业有限公司,上海市青浦区如发食品经营部,4.0
上海艺杏食品有限公司,崇明庙镇市场张道才（专卖）,28.0
伊特安食品（上海）有限公司第一分公司,上海合点寿司餐饮管理有限公司,8.0
欧源,上海月浦蔬菜交易市场经营管理有限公司,26.0
上海旭洋绿色食品有限公司,甘泉市场,42.0
上海花冠营养乳品有限公司,湛江市聚鑫贸易有限公司,17.0
上海海洪禽蛋有限公司,上海市浦东新区学前小学,1.0
安吉祖名豆制食品有限公司,易买得长江店,102.0
上海阳洋豆业食品有限公司,建德农贸市场-汉康,29.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司淀山湖大道店,16.0
上海适达餐饮管理有限公司冰淇淋加工厂,顾村绿地店,23.0
深圳韩荣实业有限公司,上海日生食品物流有限公司,1.0
上海金文食品有限公司,上海龙辉餐饮管理有限公司闸北大悦城店,107.0
上海汉康豆类食品有限公司,新江镇,26.0
上海冯达豆类食品有限公司,丰庄路555号B10,53.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司北蔡餐厅,7.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司佘山餐厅,24.0
上海艺杏食品有限公司,上海吉祥房地产有限公司,23.0
上海适达餐饮管理有限公司广丰路分公司,安亭嘉亭荟,7.0
上海汉康豆类食品有限公司,上海新泉农副产品市场经营管理有限公司,29.0
上海市青浦区华新镇望江有南北干货经营部,上海险富餐饮有限公司,116.0
上海花冠营养乳品有限公司,淮南市阿莲孕婴,5.0
上海万有全豆制品有限公司奉贤分公司,上海梅园村餐饮管理有限公司（虹口店）,17.0
上海虹口糕团食品厂,四川北路店,682.0
上海艺杏食品有限公司,宝城小区（桂万龙）（加盟）,38.0
