source,target
上海冯达豆类食品有限公司,洞泾吉买盛,1.0
上海阳洋豆业食品有限公司,永安菜场小王,3.0
上海清美绿色食品有限公司,上海南汇诗意百货商场(加盟超市),2.0
上海盘古餐饮管理有限公司第五十三分店,上海盘古餐饮管理有限公司,66.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司杨柳青餐厅,1.0
安吉祖名豆制食品有限公司,周家嘴卜蜂莲花,12.0
上海冯达豆类食品有限公司,航盛店,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司景畔广场餐厅,1.0
上海艺杏食品有限公司,上海中山副食品有限公司七宝分场（加盟）陆秀兰,2.0
江苏海创农产品开发有限公司,上海肯德基有限公司汽车城餐厅,2.0
上海苏食肉品销售有限公司,0043曹安大润发专柜,3.0
上海好客农业科技发展有限公司,上海龙辉餐饮管理有限公司周浦万达店,92.0
上海铜川水产市场经营管理有限公司,上海兆基农贸市场经营管理有限公司,12.0
佳农食品有限公司,锦江麦德龙现购自运有限公司浦东商场,4.0
上海清美绿色食品有限公司,宝滨（联华）,4.0
上海清美绿色食品有限公司,南泉24(农工商),2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司新南方商城餐厅,1.0
上海澳辰食品有限公司,上海日生食品物流有限公司,1.0
上海冯达豆类食品有限公司,邬桥农贸市场,1.0
喜豪梅（上海）实业有限公司,上海慈杨快餐有限公司,18.0
上海市江桥批发市场,上海永昌高陵市场,26.0
上海花冠营养乳品有限公司,邵阳市尚婴贝贝母婴连锁有限公司,18.0
艾狄士食品（上海）有限公司,魔藤（上海）餐饮有限公司,1.0
上海汉康豆类食品有限公司,沃尔玛三林店,1.0
上海绿和园艺有限公司,上海必胜客有限公司田林餐厅,5.0
上海阳洋豆业食品有限公司,平顺市场229号,4.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司金浦餐厅,1.0
上海乐惠米业有限公司(买断3),上海联华超市发展有限公司-加盟店-系统,10.0
上海龙辉餐饮管理有限公司九六广场店,上海怀乾贸易有限公司,7.0
上海旭洋绿色食品有限公司,联华梅陇专卖,2.0
上海汉康豆类食品有限公司,4.老干部食堂,1.0
上海强丰果蔬种植专业合作社,金山区城市规划展示馆食堂,5.0
上海慧源饮用水有限公司,普思新体育用品有限公司,10.0
上海艺杏食品有限公司,什物谷超市（淘味星店）,1.0
上海清美绿色食品有限公司,上海元华食品有限公司（殷行加盟）,4.0
上海清美绿色食品有限公司,上海建德农贸市场经营管理有限公司,4.0
上海力德尔食品有限公司,福赐106,2.0
个体工商户(家禽）,上海传贤餐饮有限公司,131.0
广东八记食品有限公司（阿文）,上海龙辉餐饮管理有限公司月星广场店,5.0
上海福泰粮油经营部,上海龙南农副产品市场经营管理有限公司,8.0
上海慧源饮用水有限公司,田边香料,8.0
上海华晨食品有限公司,上海浦东香格里拉大酒店,1.0
上海艺杏食品有限公司,奉贤应用（一食堂一楼快餐）H,2.0
联华超市股份有限公司,益海嘉里食品营销有限公司,202.0
上海阳房珍禽养殖场,上海奉贤大润发商贸有限公司,68.0
上海万有全豆制品有限公司奉贤分公司,家得利水城,3.0
上海清美绿色食品有限公司,虹梅210(伍缘折扣超市),2.0
上海祖名豆制品有限公司,上海紫燕食品有限公司,2.0
欧尚（中国）投资有限公司,益海嘉里食品营销有限公司,55.0
上海花冠营养乳品有限公司,福州连江县琯头镇琅岐妈咪宝贝,6.0
上海裕田农业科技有限公司,X553 家乐福上海金桥店,1.0
上海力德尔食品有限公司,武昌323号,4.0
上海金锣哲远食品有限公司,上海香逸湾农副产品市场经营管理有限公司,3.0
上海荷源食品销售有限公司,上海万诚食品有限公司,2.0
上海冯达豆类食品有限公司,鼎绿超市,1.0
上海暹罗实业有限公司,上海环盛商业有限公司世纪大道分公司,3.0
上海汉康豆类食品有限公司,29.家乐福莘庄店,1.0
上海力德尔食品有限公司,康定52号,2.0
上海农产品中心康文水果行,上海八仙宁海副食品市场经营管理有限公司,6.0
上海阳洋豆业食品有限公司,上海平延农贸市场经营管理有限公司,4.0
上海汉康豆类食品有限公司,关东江海店2,2.0
东莞市九龙城食品有限公司,上海怀乾贸易有限公司,1.0
浙江嘉兴市食品肉类有限公司余新屠宰,上海天馨集贸市场经营管理有限公司,1.0
上海汉康豆类食品有限公司,26.联华甘泉店,3.0
上海旭洋绿色食品有限公,上海联家超市有限公司友谊南方商城店,2.0
狮子食品（嘉兴）有限公司,上海日生食品物流有限公司,1.0
上海清美绿色食品有限公司,静安海康（专卖加盟）,1.0
T275-上海东辉食品有限公司,上海联家超市有限公司荣乐路店,1.0
山东新希望六和集团平邑冷藏厂,上海七宝乐购购物中心有限公司,1.0
上海市浦东新区周浦镇周开农产品经营部,上海申韵餐饮管理有限公司,1.0
六安市裕安区东风养殖专业合作社,上海锦燕餐饮管理有限公司,10.0
上海清美绿色食品有限公司,天钥桥店迪亚天天（加盟）,2.0
上海万有全豆制品有限公司奉贤分公司,科思创聚合物,2.0
黑龙江雪都农副产品有限公司,北京玉中都科技开发中心,1.0
上海新景西餐食品有限公司,上海滴水湖皇冠假日酒店（临港新城酒店）,6.0
上海清美绿色食品有限公司,梅陇店（联华）,2.0
上海冯达豆类食品有限公司,上海白鹿农副产品市场经营管理有限公司,2.0
上海艺杏食品有限公司,三香市场门面(林晓枫)[加盟],2.0
上海红丽食品厂,上海新康园食品有限公司,1.0
上海八仙食品有限公司,上海悦久餐饮管理有限公司（尚德学校）,2.0
江苏海创农产品开发有限公司,上海肯德基有限公司嘉定餐厅,2.0
欧本咖啡（北京）有限公司,上海龙辉餐饮管理有限公司荣乐西路店,1.0
上海清美绿色食品有限公司,保德179(农工商),1.0
江苏省苏食肉品有限公司,上海农工商青浦超市有限公司,2.0
上海银苑酒店有限公司,上海市青浦区艳松粮油批发部,12.0
广东八记食品股份有限公司,上海龙辉餐饮管理有限公司宁国路店,1.0
安吉祖名豆制食品有限公司,中山公园家乐福,12.0
上海清美绿色食品有限公司,闵行万源路（上蔬永辉）,2.0
上海艺杏食品有限公司,神州医院（H ）,2.0
上海力德尔食品有限公司,长江B：15,2.0
上海清美绿色食品有限公司,南汇1021(世纪联华),1.0
上海每多豆制品器具有限公司,上海东方食品有限公司,2.0
上海艺杏食品有限公司,外贸学院(一)（H C）-M,1.0
上海万有全豆制品有限公司奉贤分公司,联丰市场,3.0
上海清美绿色食品有限公司,松东路易家缘秦明严加盟,2.0
上海汉康豆类食品有限公司,07.关东白玉店,3.0
上海泽福食用菌种植专业合作社,上海龙辉餐饮管理有限公司周浦万达店,5.0
上海清美绿色食品有限公司,上海雷享实业有限公司（中粮尚品南期昌店）,1.0
上海津香食品有限公司,重庆善品园食品有限公司,2.0
上海艺杏食品有限公司,常客隆(徐市店),3.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司金桥餐厅,1.0
湖北美基石膏制品有限公司,上海欣晨豆业有限公司,8.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司妙境餐厅,2.0
上海旭洋绿色食品有限公司,仓源菜场,2.0
上海爱森肉食品有限公司,上海市邮政速递物流有限公司（食堂）,1.0
上海艺杏食品有限公司,凤溪菜市场,1.0
上海展富食品有限公司,（大悦城店）尚丽（上海）餐饮管理有限公司大悦城,6.0
上海艺杏食品有限公司,长安大厦,1.0
上海乐惠米业有限公司(买断3),上海联华超市发展有限公司 - 系统,349.0
莱阳俊杰食品有限公司(自采),上海联华超市发展有限公司 - 系统,41.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司月星广场店,1.0
上海汉康豆类食品有限公司,上海兆基农贸市场经营管理有限公司,3.0
上海旭洋绿色食品有限公司,欧尚中原 177,2.0
上海阳洋豆业食品有限公司,建德农贸市场-清美,1.0
上海桃屋珠江食品有限公司,上海日生食品物流有限公司,1.0
上海龙上农副产品批发市场经营管理有限公司,上海龙罗食品有限公司,2.0
上海朴川贸易有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,6.0
上海信韩食品有限公司,上海薇舸餐饮管理有限公司宝山第一分公司,128.0
上海阳洋豆业食品有限公司,和龙市场9号,4.0
上海汉康豆类食品有限公司,联华浏河店,3.0
浙江银河食品有限公司,上海顶发食品有限公司,1.0
北京合众裕泰生物科技有限公司,上海环盛商业有限公司世纪大道分公司,2.0
联华超市股份有限公司B(15),上海浦东华联吉买盛购物中心有限公司,4.0
上海艺杏食品有限公司,麦德龙虹口店--15,2.0
上海清美绿色食品有限公司,龙山（华联）,4.0
上海汉康豆类食品有限公司,上海新白鹿餐饮有限公司第二分公司,1.0
上海艺杏食品有限公司,梅陇农贸市场(张良柏)（散户）^,1.0
山东省莒南龙大肉食品有限公司,上海翼通菜市场经营管理有限公司,2.0
上海油三粮油贸易有限公司,上海锦湘隆餐饮管理有限公司,4.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司浦三餐厅,1.0
上海绿和园艺有限公司,上海冒晟餐饮管理有限公司,5.0
上海万有全豆制品有限公司奉贤分公司,上海赛迪副食品有限公司（平凉 ）,3.0
安徽省顺安农产品销售有限公司,上海山林食品有限公司,2.0
上海花冠营养乳品有限公司,上饶市鄱阳县林华超市,8.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司月星广场店,2.0
上海适达餐饮管理有限公司广丰路分公司,西藏路大悦城,13.0
上海市浦东新区陆家嘴街道踊桥粮油店,上海古意餐饮管理有限公司静安分公司,7.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品南东旗舰店,51.0
上海清美绿色食品有限公司,泾南联华加盟（上海惠当家超市）,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司香港广场餐厅,1.0
上海市松江区必宏食品经营部,上海查厘士餐饮管理有限公司真北路分公司,16.0
上海清美绿色食品有限公司,方塔(联华),2.0
射阳县裕源粮棉有限公司,上海宝山聚丰集贸市场经营管理有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司浦电路店,1.0
上海市普陀区金丽食品店,上海天目湖宾馆管理有限公司,5.0
上海阳洋豆业食品有限公司,张桥2号（艺杏）,1.0
上海同梁果品贸易有限公司,上海辉哥海鲜火锅餐饮有限公司,10.0
上海阳洋豆业食品有限公司,世界路14号（张小宝）,4.0
上海绿和园艺有限公司,上海必胜客有限公司嘉亭荟餐厅,5.0
上海冯达豆类食品有限公司,兴国菜场,1.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司巨峰店,5.0
上海旭洋绿色食品有限公司,华联超市浦电专卖,2.0
珠海保税区西尾食品有限公司,上海日生食品物流有限公司,1.0
上海双汇大昌有限公司上海分公司,恩施市昌盛商贸中心,5.0
上海景峄贸易有限公司,上海二十一世纪酒店有限公司,14.0
上海力德尔食品有限公司,鹤霞路,8.0
上海德连贸易有限公司,锦江麦德龙现购自运有限公司普陀商场,6.0
上海旭洋绿色食品有限公司,上海易买得超市有限公司瑞虹店,3.0
张向荣肉类销售经营部,上海爱辉农副产品市场经营管理有限公司,3.0
上海清美绿色食品,沃尔玛江桥店,1.0
上海清美绿色食品有限公司,国定378(伍缘折扣超市),2.0
浙江青莲食品股份有限公司,上海天馨集贸市场经营管理有限公司,2.0
上海富张农业专业合作社,上海奉贤大润发商贸有限公司,16.0
上海万有全豆制品有限公司奉贤分公司,施贵宝（索迪斯）,2.0
上海汉康豆类食品有限公司,漕河泾菜市场,6.0
永吉精气神有机农业有限公司,上海绿地优鲜超市有限公司浦东锦尊路分公司,9.0
上海清美绿色食品有限公司,牡丹江专柜(易买得),3.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司南奉餐厅,1.0
汕头市达濠李老二食品有限公司,上海市闵行区新哥肉制品经营部,1.0
上海浦信蔬果专业合作社,上海联家超市有限公司莘庄店,5.0
上海旭洋绿色食品有限公司,农工商500店专卖,1.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,4.0
上海阳洋豆业食品有限公司,张桥3号（阳洋）,2.0
上海清美绿色食品有限公司,真金366（华联）,2.0
深圳市同利源农业发展有限公司,沃尔玛顾村店,3.0
贝因美（上海）现代商超营销有限公司,上海新易百货有限公司,3.0
上海市荣孙肉制品经营部,上海龙辉餐饮管理有限公司世博大道店,7.0
上海艺杏食品有限公司,三角地梧州市场（专卖）（王道强）,2.0
上海汉康豆类食品有限公司,唐贝-上海电气,2.0
上海清美绿色食品有限公司,上海园丁吕生鲜超市加盟 吕铁钢（预付1）,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司恒达商业广场餐厅,2.0
上海新景西餐食品有限公司,上海瑞金宾馆,7.0
上海市松江区叶榭镇孝涵食品经营部,上海品馔餐饮管理有限公司,4.0
上海张小宝绿色食品有限公司（福生）,上海蓝田农贸市场经营管理有限公司,3.0
温州康海包装有限公司,上海松江粮油购销有限公司泖港粮库,6.0
双城雀巢有限公司,特易购乐购（中国）投资有限公司嘉善分公司,1.0
上海程辉食品有限公司,上海大润发松江店,4.0
上海睿畅贸易有限公司奉贤分公司,潘群香（世纪联华仙霞店）,2.0
上海嘉里食品工业有限公司,华联集团吉买盛购物中心有限公司,1.0
上海紫鸿食品有限公司,安徽勤强,1.0
上海市徐汇区欣建副食品经营部,上海龙辉餐饮管理有限公司虹口龙之梦店,12.0
上海爱森肉食品有限公司,上海嘉定安亭大润发商贸有限公司,2.0
B428-南京利丰英和上海有限公司,上海联家超市有限公司友谊南方商城店,1.0
贝因美(上海)现代商超营销有限公司,上海联家超市有限公司新里城店,2.0
上海力德尔食品有限公司,甘泉204号,2.0
益海嘉里（密山）粮油工业有限公司,沃尔玛（中国）投资有限公司,1.0
上海九亭海鲜批发市场,上海泓沁农副产品市场经营管理有限公司,6.0
上海国元米业有限公司,上海第一食品杨浦销售有限公司,3.0
上海旭洋绿色食品有限公司,世纪联华虹口专卖,2.0
上海花冠营养乳品有限公司,泉州永春县达埔童乐源儿童用品店,15.0
索迪斯,箭牌糖类（上海）有限公司,25.0
上海清美绿色食品有限公司,奉城市场（单位加盟）,2.0
益海嘉里食品营销有限公司,上海必胜客有限公司肇嘉浜路店,1.0
上海万有全豆制品有限公司奉贤分公司,升亮分公司食堂（南站）,1.0
上海艺杏食品有限公司,麦德龙青浦店--173,2.0
上海万有全豆制品有限公司奉贤分公司,上海赛迪副食品有限公司（根荣）,3.0
上海市松江区洞泾镇玉保食品经营部,上海好客农业科技发展有限公司,1.0
上海清美绿色食品有限公司,上海琦鲜食品有限公司,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司肇周餐厅,1.0
海南瑞今肉类食品有限公司上海分公司,上海环盛商业有限公司黄浦大时代第四分公司,5.0
上海增旺商贸有限公司,上海佳郦南林餐饮管理有限公司,19.0
上海阳洋豆业食品有限公司,上海君航大酒店有限公司,2.0
上海荣孙肉制品经营部,上海龙辉餐饮管理有限公司月星广场店,6.0
上海清美绿色食品有限公司,隆昌路加盟（预付）,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司云岭餐厅,1.0
上海艺杏食品有限公司,天馨市场14号(洪守平)（加盟）,2.0
上海阳洋豆业食品有限公司,上钢集贸市场-02,4.0
益海嘉里食品营销有限公司,上海肯德基有限公司虹桥高铁餐厅,1.0
贝因美(上海)现代商超营销有限公司,特易购乐购（中国）投资有限公司嘉善分公司,110.0
北京泰美味国际贸易有限公司,上海龙辉餐饮管理有限公司月星广场店,1.0
上海清美绿色食品有限公司,青浦农态生园加盟（预付）,2.0
上海汉康豆类食品有限公司,上海真北副食品经营管理有限公司,4.0
上海清美绿色食品有限公司,上海联家超市有限公司南翔店,2.0
上海苑春饮食店,浦江饭店,3.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司真北路店,2.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司世博大道店,1.0
上海虹口糕团食品厂,场中路店,44.0
上海圣华副食品有限公司,锦江麦德龙现购自运有限公司普陀商场,12.0
上海清美绿色食品有限公司,塘桥454店加盟预付,1.0
上海清美绿色食品有限公司,枫泾158(农工商),4.0
上海花冠营养乳品有限公司,信阳市加加爱孕婴连锁店,2.0
上海汉康豆类食品有限公司,上海芝川综合市场经营管理有限公司,4.0
上海市祥虎粮食加工部,上海世鑫蔬菜种植专业合作社,2.0
上海清美绿色食品有限公司,上海璟友超市有限公司新凤南路店加盟,1.0
上海金锣哲远食品销售有限公司,菊泉菜市场,1.0
上海市宝山区曹茂群食用农产品店,上海君航大酒店有限公司,4.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司联洋店,8.0
上海垣埕商贸有限责任公司,锦江麦德龙现购自运有限公司普陀商场,36.0
上海顶淳食品有限公司,上海山林食品有限公司,1.0
安吉祖名豆制食品有限公司,杨高北路卜峰莲花,12.0
上海汉康豆类食品有限公司,胜新-清美,2.0
上海花冠营养乳品有限公司,单县蔡堂镇振峰孕婴用品店,1.0
上海清美绿色食品有限公司,上海宝燕超市加盟(预付）,4.0
鸿海食品科技股份有限公司,上海味思餐饮管理有限公司毅丰快餐分公司,4.0
上海旭洋绿色食品有限公司,吉买盛彭浦专卖,2.0
上海汉康豆类食品有限公司,怡乐食上海罗氏,3.0
上海花冠营养乳品有限公司,赣州市信丰冠军奶粉店,9.0
上海清美绿色食品有限公司,华漕店(大润发),1.0
祖名豆制品股份有限公司,上海大华二村集贸市场经营管理有限公司,377.0
上海艺杏食品有限公司,交大（颛桥发电厂）,1.0
上海清美绿色食品有限公司,浦东城基路店（上蔬永辉）,2.0
上海乐购物流有限公司闵行分公司,上海金山乐购生活购物有限公司,6.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司塘桥餐厅,2.0
上海清美绿色食品有限公司,上海阳普菜市场经营管理有限公司阜新路分公司 ,2.0
上海阳洋豆业食品有限公司,崂山菜场（清美）,4.0
上海清美绿色食品有限公司,河南店(乐购),4.0
建斌食品销售店,上海鹭鹭中环餐饮管理有限公司,12.0
益海嘉里食品营销有限公司,上海必胜客有限公司高跃路店,1.0
上海汉康豆类食品有限公司,02.曙光西院,1.0
上海花冠营养乳品有限公司,山东菏泽定陶新旭奶粉店,1.0
金华市开发区金谷粮油有限公司,沃尔玛南浦大桥店,3.0
上海慧源饮用水有限公司,八字桥水站,23.0
上海清美绿色食品有限公司,上海清涧农副产品市场经营管理有限公司,4.0
东方国际水产中心,上海建德农贸市场经营管理有限公司,36.0
上海青田食品,上海美天副食品市场经营管理有限公司程桥分公司,1.0
上海寅和商贸有限公司,上海天家餐饮管理有限公司黄浦第一分公司,5.0
上海龙上农副产品批发市场经营管理有限公司,湘菜小馆,1.0
鸿发物流配送中心,上海民仕餐饮有限公司,72.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司张杨路店,4.0
领先食品（上海）发展有限公司,味之鲜-湖北鸿升泰(华东),11.0
上海清美绿色食品有限公司,崇明南门（华联）,2.0
上海清美绿色食品有限公司,新安加盟（预付）,2.0
上海旭洋绿色食品有限公司,家乐福七宝专卖,2.0
上海阳洋豆业食品有限公司,孙桥3号,4.0
上海清美绿色食品有限公司,安化联华（专卖加盟）,2.0
上海市青浦区华新镇瑞锋杂货店,上海龙上农副产品批发市场经营管理有限公司,1.0
上海清美绿色食品有限公司,上海泰煌餐饮管理有限公司宝山店,2.0
上海陇南肉类批发市场经营管理有限公司,上海北桥集贸市场经营管理有限公司,3.0
上海好客农业科技发展有限公司,上海龙辉餐饮管理有限公司大宁国际广场店,71.0
上海怀金副食品有限公司,锦江麦德龙现购自运有限公司嘉定商场,1.0
上海汉康豆类食品有限公司,09.家乐福川沙店,1.0
辽宁绥中宏伟禽业有限公司,上海八仙食品有限公司,1.0
北京泰美味国际贸易有限公司,上海龙辉餐饮管理有限公司正大广场店,2.0
上海汉康豆类食品有限公司,29.世纪联华御桥店,3.0
上海市嘉定区真新街道周立东蔬菜经营部,上海市闵行区九度香餐饮店,71.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司东安路站餐厅,4.0
上海新景西餐食品有限公司,大陆商贸（宁波海曙达昌行经贸有限公司）,3.0
安吉祖名豆制食品有限公司,奉贤乐购,12.0
上海清美绿色食品有限公司,罗店86(农工商),2.0
石家庄市藁城区博龙清真食品有限公司,上海新境界食品贸易有限公司,1.0
上海华晨食品有限公司,迪士尼乐园,11.0
上海爱森肉食品有限公司(肉课),上海联华超市发展有限公司 - 系统,30.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司江文餐厅,2.0
张家港保税区三永国际贸易有限公司,上海嘉里食品工业有限公司,1.0
上海紫燕食品有限公司,上海市闵行区日日旺火锅城,1.0
嘉兴食品调味厂有限公司,上海市闵行区新哥肉制品经营部,1.0
上海市宝山区宝传肉类经销部,上海盛桥农贸市场经营管理有限公司,382.0
上海清美绿色食品有限公司,界泾港专卖（郊区）预付,2.0
上海真德食品有限公司(专柜),农工商超市,1.0
上海都乐食品有限公司,上海联家超市有限公司武宁店,4.0
上海清美绿色食品有限公司,上海巨鹿副食品市场经营管理有限公司,4.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司张杨路店,1.0
上海市闵行区杨广永粮油制品店,上海志得餐饮管理有限公司,2.0
上海清美绿色食品有限公司,张士村加盟 预付1,1.0
上海清美绿色食品有限公司,北石（华联）,3.0
上海康味实业有限公司第一分公司,台金兰（仙乐斯店）,7.0
上海汉康豆制品有限公司,上海广元农副产品市场经营管理有限公司,3.0
锦江麦德龙限购自运有限公司上海虹口商场,上海宝隆宾馆有限公司,4.0
上海艾尼维农产品专业合作社,上海联家超市有限公司金桥店,2.0
上海艺杏食品有限公司,康五菜市场（韩琴）（加盟）^,3.0
上海清美绿色食品有限公司,南翔店（家得利）,3.0
上海清美绿色食品有限公司,昌里路店（家家乐）,4.0
上海艺杏食品有限公司,大众二厂（交大餐厅）（H ）,2.0
上海金都子叶餐饮管理有限公司,上海金都子叶餐饮管理有限公司,1.0
上海大牧汗食品股份有限公司,沃尔玛冷冻大仓上海,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司康桥餐厅,1.0
上海冯达豆类食品有限公司,虹朱路1#,1.0
上海苏沪粮油批发部,长桥菜市场,12.0
上海大昌行食品工业有限公司,联华 潼港,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司坂桥餐厅,1.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司正大广场店,2.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司荣乐西路店,1.0
上海艺杏食品有限公司,太仓桃园菜场(刘正兴),1.0
上海清美绿色食品有限公司,塔城(联华),3.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司灵岩路店,4.0
上海清美绿色食品有限公司,崇明新河367(农工商),2.0
上海泉发食品有限公司,上海农信餐饮,2.0
上海张小宝绿色食品有限公司,龙山菜场,2.0
上海金锣哲远销售有限公司,上海嘉定菊胜集贸市场经营管理有限公司,4.0
上海市宝山区义品蒙豆制品经营部,上海宝湾国际物流有限公司,2.0
上海清美绿色食品有限公司,翔殷2店397(伍缘折扣超市),3.0
上海五丰上食食品有限公司,农工商超市,4.0
上海金锣哲远食品销售有限公司,上海绿叶农副产品市场经营管理有限公司月浦三村市场分公司,2.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司新松江路店,2.0
上海里旺贸易有限公司,上海龙辉餐饮管理有限公司长泰广场店,2.0
上海市金山区颜云香副食品商店,上海品馔餐饮管理有限公司,7.0
上海清美绿色食品有限公司,蔬果e家生鲜超市加盟 预付1 李志文,1.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司真北路店,2.0
上海艺杏食品有限公司,复旦大学本部餐厅二楼大厅,1.0
上海清美绿色食品有限公司,上海蓝洛商贸有限公司闵行分公司,4.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,3.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司张杨路店,2.0
上海绿和园艺有限公司,上海必胜客有限公司黄兴大润发店,5.0
上海清美绿色食品有限公司,上海环镇集贸市场经营管理有限公司,2.0
安吉祖名豆制食品有限公司,上海新易百货有限公司,2.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司虹口龙之梦店,2.0
上海清美绿色食品有限公司,顾村店(世纪联华),5.0
宁波卜蜂正大食品营销有限公司,锦江麦德龙现购自运有限公司普陀商场,14.0
上海唐人神肉制品有限公司,欧尚（中国）投资有限公司,5.0
浙江青莲食品有限公司,上海大华二村集贸市场经营管理有限公司,232.0
多美滋婴幼儿食品有限公司,中国外运有限公司,15.0
上海清美绿色食品有限公司,上海丰郁集贸市场经营管理有限公司,3.0
上海新景西餐食品有限公司,上海锦江汤臣大酒店,16.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司乐购餐厅,1.0
上海水哥果品有限公司,上海嘉定大润发商贸有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司中原城市广场店,1.0
上海绿和园艺有限公司,上海必胜客有限公司中原城市广场店,5.0
泰州众品实业有限公司,上海盛桥农贸市场经营管理有限公司,148.0
上海清美绿色食品有限公司,康士233(伍缘折扣超市),1.0
上海万有全豆制品有限公司奉贤分公司,农工商航头店(117),3.0
上海峰二食品有限公司,上海环盛商业有限公司黄浦大时代第四分公司,1.0
Z9DD-上海思迅商贸有限公司,上海联家超市有限公司武宁店,1.0
云南茂眬实业有限责任有限公司,北京玉中都科技开发中心,1.0
上海百醇食品销售有限公司,上海宝隆宾馆有限公司,4.0
上海清美绿色食品有限公司,银都192(农工商),2.0
上海清美绿色食品有限公司,凉城14（华联）,2.0
上海艺杏食品有限公司,金鼎市场(王震)（加盟）,2.0
上海力德尔食品有限公司,花园路16号,5.0
上海清美绿色食品有限公司,越林实业（单位加盟）,4.0
江苏海创农产品开发有限公司,上海肯德基有限公司淞南餐厅,2.0
上海清美绿色食品有限公司,小梁豆制品加盟 赵秀素(预付1,2.0
上海阳洋豆业食品有限公司,铜川路五星市场,4.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司莘松餐厅,2.0
上海行怡食品贸易有限公司,上海同顺食品科技发展股份有限公司,3.0
上海铜川水产市场经营管理有限公司,上海梅川农贸市场经营管理有限公司,30.0
上海汉康豆类食品有限公司,怡乐食-华东康桥国际学校,1.0
上海汉康豆类食品有限公司,上海必胜客有限公司虹桥机场西航站楼店,2.0
上海艺杏食品有限公司,交行虹桥分公司 H,1.0
上海力德尔食品有限公司,芷江路菜场65号,9.0
上海汉康豆类食品有限公司,11.新遵义,3.0
上海中央化学有限公司,上海瑞凯伊德食品有限公司,1.0
上海阳房食品有限公司,上海奉贤大润发商贸有限公司,30.0
上海圣华副食品有限公司,上海清涧农副产品市场经营管理有限公司,2.0
上海展富食品有限公司,（虹桥店）上海新旺餐饮管理有限公司虹桥路店,23.0
上海清美绿色食品有限公司,上海真北乐购生活购物有限公司,4.0
上海澳莉嘉食品有限公司宝山分公司,泰康-西点,28.0
上海信韩食品有限公司,上海信韩餐饮管理有限公司第九分公司,216.0
上海市陈睿工贸有限公司,上海翼通菜市场经营管理有限公司,2.0
上海金锣哲远食品有限公司,上海高跃农贸市场经营管理有限公司,4.0
上海清美绿色食品有限公司,聚丰园292(农工商),2.0
上海花冠营养乳品有限公司,长宁县爱婴阁母婴用品生活馆,2.0
上海良友海狮油脂实业有限公司,上海莲源物流有限公司望园路分公司,1.0
上海花冠营养乳品有限公司,河源市紫金县古竹镇为民药店,1.0
深圳市金永励实业发展有限公司,沃尔玛顾村店,1.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司七莘路店,4.0
上海市洁斯餐厅,上海辉旺食品有限公司,2.0
上海长念餐饮管理有限公司,上海翼家农副市场,6.0
安吉祖名豆制食品有限公司,川沙家乐福,12.0
上海力德尔食品有限公司,三门路,4.0
上海富臻实业有限公司,新之美餐饮管理（上海）有限公司淮海路店,4.0
