source,target
深圳市鑫荣懋农产品股份有限公司,沃尔玛顾村店,9.0
上海汉康豆类食品有限公司,怡乐食-苏州艾蒂盟斯,19.0
上海阳洋豆业食品有限公司,三林老街2号,16.0
宁波海曙民璐水产贸易有限公司,上海新欧尚超市有限公司嘉定店,12.0
上海康胜快餐有限公司,上海市格致初级中心,120.0
上海景瑞农业科技发展有限公司,上海家得利超市有限公司东昌店,49.0
上海市普陀区海景水产行,上海福宴餐饮管理有限公司,11.0
上海花冠营养乳品有限公司,三明沙县好孩子奶粉商店,4.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司真北路店,12.0
上海喜旺食品厂,上海喜莱缘食品有限公司,1.0
上海艺杏食品有限公司,崇明生态农产品（王保艳）（加盟）,29.0
五常市金福粮油有限公司,上海三门农贸市场经营管理有限公司,4.0
上海东区老大房食品有限公司,联华锦秋,12.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司同乐餐厅,9.0
速达食材,上海浦众农贸市场经营管理有限公司,6.0
上海市青浦区华新镇张玉英水果店,上海南华苑度假村有限公司,16.0
上海长生食品有限公司,大润发市心店,2.0
山东龙藤不二,上海日生食品物流有限公司,1.0
上海冯达豆类食品有限公司,圆州联华超市,15.0
吴淞码头,上海盛怡农副产品市场经营管理有限公司,74.0
上海意圣食品有限公司,新之美餐饮管理（上海）有限公司淮海路店,72.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司东江湾餐厅,15.0
上海优壹电子商务有限公司,上海蘑菇宝贝百货有限公司,3.0
上海市普陀区文峰蔬菜配送经营部,龙玺餐饮管理（上海）有限公司浦东分公司,768.0
上海艺杏食品有限公司,欧尚(金山店)--134,26.0
上海天容肉制品集团有限公司,丹阳欧尚,3.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司荣乐路店,5.0
上海铜川水产市场经营管理有限公司,上海永昌高陵市场,106.0
上海市海联副食品有限公司第一分公司,上海市三门中学,2.0
上海适达餐饮管理有限公司冰淇淋加工厂,成山,50.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司张江高科店,9.0
上海跃兴旺贸易有限公司分公司,上海鑫福昌工贸有限公司,18.0
上海艺杏食品有限公司,永昌蓝田菜市场11号(张忠琴)（加盟）,29.0
苏州海燕食品批发部,上海浦众农贸市场经营管理有限公司,1.0
上海牛羊肉公司,上海光茂食品有限公司第一分公司,2.0
上海中盐嘉青盐业有限公司,上海申泉饮料食品有限公司分公司,1.0
上海花冠营养乳品有限公司,上海荳荳暖房外冈店,13.0
上海东区老大房食品有限公司,联华奉浦,28.0
上海爱樱食品有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,8.0
上海艺杏食品有限公司,蕃瓜弄居委会,1.0
旭洋绿色食品有限公司,上海联家超市有限公司曲阳店,13.0
上海展富食品有限公司,（中山公园龙之梦）长宁路店上海港丽餐饮管理有限公司长宁路店,104.0
上海越哲食品有限公司,太原市源盛达贸易有限公司,9.0
上海花冠营养乳品有限公司,安徽滁州定远亲子乐园,8.0
海亮明康汇物流有限公司,苏州大道西店,8.0
8652-上海南浦食品公司浦东分公司,上海联家超市有限公司徐泾店,16.0
上海鑫程食品有限公司,嘉善渊缘食品有限公司,21.0
上海力德尔食品有限公司,齐齐哈尔路,57.0
上海锐洲粮油有限公司,台州市玉环县楚门镇仁华粮油,3.0
中粮（江苏）食品有限公司,上海紫鸿食品有限公司,149.0
多美滋婴幼儿食品有限公司,聊城市海泉商贸有限责任公司,4.0
双汇食品有限公司,上海宴芸农贸市场经营管理有限公司,124.0
上海展富食品有限公司,（莘庄店）上海新旺餐饮管理有限公司莘庄龙之梦店,217.0
东方国际水产中心(水产市场店),上海绿园农副产品综合市场经营管理有限公司,8.0
上海良友海狮油脂实业有限公司,上海申泉农贸市场经营管理有限公司,71.0
益海嘉里食品营销有限公司,上海肯德基有限公司乐购餐厅,1.0
上海新景西餐食品有限公司,南昌黄先生,7.0
上海上实现代农业开发有限公司,上药集团学校,1.0
上海清美绿色食品有限公司,龙华菜市场,1.0
上海艺杏食品有限公司,东环市场门面(吴凤珍)[加盟],19.0
祖名豆制品股份有限公司,特易购商业(上海)有限公司莘东路分公司,2.0
上海市闵行区七宝镇本杰杂华店,上海顺昕餐饮管理有限公司,5.0
上海艺杏食品有限公司,东华大学后勤餐饮(西餐馆)(Q1H ),1.0
上海花冠营养乳品有限公司,黄冈市团风县淋山河镇婴幼尽有乳品中心,6.0
上海花冠营养乳品有限公司,罗江县金婴宝贝,3.0
多美滋婴幼儿食品有限公司,四川省嘉恒食品有限责任公司,2.0
上海旭洋绿色食品有限公司,上海联家超市有限公司古北店,30.0
上海樟鸿贸易有限公司,上海龙辉餐饮管理有限公司宁国路店,10.0
陇南批发市场,漕河泾菜市场,16.0
上海天容肉制品集团有限公司,牡丹江易买得,3.0
上海澳辰食品有限公司,蜀蕴（上海）供应链管理有限公司,1.0
上海英豪食品有限公司,上海欧尚超市有限公司,4.0
山东龙大肉食品股份有限公司,上海天馨集贸市场经营管理有限公司,9.0
上海冯达豆类食品有限公司,洞泾菜场,23.0
上海宝泰豆类食品有限公司,上海市虹口区广中路小学（食堂）,45.0
上海龙辉餐饮管理有限公司九六广场店,广东八记食品有限公司（阿文）,18.0
上海市徐汇区为民家禽加工经营部,尊创（上海）宾馆有限公司,62.0
上海花冠营养乳品有限公司,凉山州越西县孕婴世界,13.0
上海麦恺晨贸易有限公司,上海新景西餐食品有限公司,3.0
广州市金牌厨师食品有限公司,上海市闸北区熠峰食品经营部（郑华明）,1.0
海亮明康汇物流有限公司,桐乡庆丰中路店,17.0
上海力德尔食品有限公司,B1-0202a平阳小学1505a①学生,3.0
上海魅食进出口贸易有限公司,上海游香餐饮管理有限公司淮海中路店,374.0
上海汉康食品有限公司,上海桂巷集贸市场经营管理有限公司,27.0
安吉祖名豆制食品有限公司,曲阳家乐福,139.0
上海旭洋绿色食品有限公司,麦德龙超市  真北,23.0
上海艺杏食品有限公司,上海中山副食品有限公司七宝分场（加盟）陆秀兰,29.0
上海清美绿色食品有限公司,上海新泉农副产品市场经营管理有限公司,29.0
三和副食品经营部,上海台申腌腊食品有限公司,12.0
上海天容肉制品集团有限公司,常州2店欧尚,14.0
上海力德尔食品有限公司,B1-1105a浦江文馨学校0705a②学生,2.0
江苏,上海美超餐饮管理有限公司海宁路店,32.0
V683-上海天成企业发展有限公司,上海联家超市有限公司友谊南方商城店,4.0
上海铜川路水产市场,上海合阳综合市场经营管理部,115.0
上海泉发食品有限公司,苏州鸿澎食品,15.0
上海大昌行食品工业有限公司,利日餐饮管理（上海）有限公司黄赵路第一分店,2.0
上海济鲜食品有限公司,上海迪鲜食品有限公司,1.0
李锦记食品有限公司,上海日生食品物流有限公司,1.0
上海新景西餐食品有限公司,义乌华伦先,2.0
B428-南京利丰英和上海有限公司,上海联家超市有限公司联洋店,10.0
上海市食品进出口有限公司,北京多果国际商贸有限公司,1.0
黑龙江省北大荒米业集团有限公司,上海海底捞实业有限公司,1.0
上海万有全豆制品有限公司奉贤分公司,大富贵罗锦店,3.0
上海花冠营养乳品有限公司,粤东河源蓝塘镇春兰商场,16.0
上海市松江区叶榭镇孝涵食品经营部,上海品馔餐饮管理有限公司,32.0
多美滋婴幼儿食品有限公司,宁波优壹宝贝电子商务有限公司,33.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司世博大道店,25.0
上海市宝山区小付水产经营部,宝钢集团宝山宾馆上海聚宝轩大酒店,6.0
上海市青浦高级中学,青浦高级中学,256.0
威海威东日综合食品有限公司,上海峰二食品有限公司,1.0
上海经泰油脂有限公司,浙江鹏洲油脂,4.0
上海优壹电子商务有限公司,义乌梦开始孕婴用品有限公司,1.0
广州市加多夕商贸有限公司,上海日生食品物流有限公司,1.0
上海双汇大昌有限公司上海分公司,苏州海辰食品有限公司,97.0
上海锐洲粮油有限公司,江苏乐天玛特商业有限公司,1.0
上海欧源豆类食品有限公司,葛隆,28.0
上海花冠营养乳品有限公司,汕头市龙湖区栩源食品商行,36.0
佳农食品（上海）有限公司,上海乐购物流有限公司闵行分公司,28.0
上海聚仙贸易有限公司,上海龙辉餐饮管理有限公司大宁国际广场店,3.0
上海花冠营养乳品有限公司,巢湖酷贝比母婴连锁,8.0
北京中冷物流股份有限公司,307无锡诚隆超市有限公司,7.0
上海市杨浦区中亮食品经营部,上海市理工大学附属初级中学,31.0
上海艺杏食品有限公司,新康市场门面(李敏)[加盟],25.0
上海荷美食品有限公司,上海日生食品物流有限公司,1.0
上海市怀乾贸易有限公司,上海龙辉餐饮管理有限公司周浦万达店,89.0
上海强福食品有限公司,上海普陀沪村副食品商场,1.0
上海市荣孙肉制品经营部,上海龙辉餐饮管理有限公司大华店,73.0
上海优壹电子商务有限公司,上海市闵行区可华母婴用品经营部,4.0
上海紫燕食品有限公司,上海市徐汇区裕霜熟食店,5.0
上海市崇明县黄仁农副产品经营部,上海龙辉餐饮管理有限公司真北路店,15.0
上海清美绿色食品有限公司,上海联家超市有限公司莘庄店,28.0
上海均民商贸有限公司,上海联华超市发展有限公司-加盟店-系统,7.0
联家徐泾店,益海嘉里食品营销有限公司,1.0
诸城东晓生物科技有限公司,上海新景西餐食品有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司荣乐餐厅,1.0
广东八记食品有限公司,上海龙辉餐饮管理有限公司新松江路店,7.0
上海市宝山区柱天肉类经销部,上海盛桥农贸市场经营管理有限公司,1299.0
上海五丰上食食品有限公司,上海呼玛商品交易市场经营管理有限公司,14.0
上海花冠营养乳品有限公司,泸州郝氏童婴,9.0
上海南外滩菜场,上海豫园旅游商城股份有限公司湖心亭茶楼,28.0
上海明珠湖肉食品有限公司,上海三门农贸市场经营管理有限公司,24.0
铜川路-永斌,上海锦燕餐饮管理有限公司,41.0
中粮食品营销有限公司,上海市宝山区亿家福综合商店,12.0
大米,上海顺斋餐饮企业管理有限公司,1.0
上海花冠营养乳品有限公司,四川绵阳高新区惠英孕婴用品经销部,12.0
益海嘉里食品营销有限公司,上海肯德基有限公司光大餐厅,1.0
上海大昌行食品工业有限公司,联华超市   程家,2.0
鹤峰县又一春粽叶加工厂,上海市闸北区熠峰食品经营部（郑华明）,1.0
上海天容肉制品集团有限公司,广瑞大润发,12.0
上海花冠营养乳品有限公司,阳江市阳春市城南亲亲宝宝妇婴用品店,25.0
安吉祖名豆制食品有限公司,老西门易买得,114.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司松江餐厅,8.0
上海澳莉嘉食品有限公司宝山分公司,上海第一食品连锁店商店(梅陇店),78.0
上海旭洋绿色食品有限公司,上海联家超市有限公司七宝店,25.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司华漕大润发店,44.0
上海万有全豆制品有限公司奉贤分公司,钱桥学校（绿引）,4.0
上海花冠营养乳品有限公司,厦门市佳佳贝妇幼用品店,6.0
上海艺杏食品有限公司,艺杏实业（永上客-金桥店）,29.0
上海金怡果蔬种植专业合作社,上海西郊国际农产品交易有限公司,1.0
光明乳业股份有限公司,上海市青浦区嵩华小学,1.0
深圳市金永励实业发展有限公司,沃尔玛凌云店,1.0
上海冯达豆类食品有限公司,航东1#,19.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司联洋店,123.0
民和食品,上海浦众农贸市场经营管理有限公司,4.0
上海艺杏食品有限公司,三元河市场(沈国平)（加盟）,1.0
上海怀乾贸易有限公司,上海龙辉餐饮管理有限公司金山万达广场店,21.0
上海绿和园艺有限公司,上海必胜客有限公司八佰伴餐厅,65.0
贝因美(上海)现代商超营销有限公司,上海欧尚超市有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司枫泾餐厅,7.0
上海骏果实业有限公司,上海新欧尚超市有限公司嘉定店,56.0
上海意华食品有限公司,家乐福（中国）控股有限公司北京天通苑,1.0
上海叠松峦粮油有限公司,上海欧尚超市有限公司,2.0
上海艺杏食品有限公司,美天三角场菜市场38号(张桂兰)（散户）,22.0
上海都乐食品有限公司,上海欧尚超市有限公司,92.0
上海浦东新区周浦镇剑锋食品商店,上海中学东校,6677.0
益海嘉里食品营销有限公司,麦德龙嘉定店,1.0
上海国光米业有限公司,上海国元米业有限公司,1.0
上海紫燕食品有限公司,上海市松江区谢超熟食店,3.0
上海都乐食品有限公司,沃尔玛高行店,38.0
上海众帮贸易有限公司,上海龚飞餐饮管理有限公司,6.0
Z10V-泰森华东食品发展有限公司,上海联家超市有限公司南翔店,134.0
东方国际大棚,上海江杨水产品批发市场经营管理有限公司,1.0
上海鑫品食品有限公司,欧尚（中国）投资有限公司嘉定1店,12.0
江苏海创农产品开发有限公司,上海肯德基有限公司盈港餐厅,30.0
上海力德尔食品有限公司,王瑞,81.0
上海莘新贸易有限公司（代理）,上海瑞轩食品有限公司,23.0
上海市崇明县黄仁农副产品经营部,上海龙辉餐饮管理有限公司宁国路店,18.0
上海艺杏食品有限公司,上海江南春经贸有限公司,33.0
上海旭洋绿色食品有限公司,大润发  松江,22.0
上海五常绿茯龙粳涵月泉稻花香,上海凯红食品市场经营管理有限公司,5.0
上海青田食品,上海美天副食品市场经营管理有限公司程桥分公司,21.0
多美滋婴幼儿食品有限公司,易初莲花-仓库,36.0
上海紫鸿食品有限公司,陈一平,28.0
上海艺杏食品有限公司,曹杨小学（教师）,5.0
上海市闵行区颛桥镇联龙路62号（洁龙市场）农04,上海市闵行区新哥肉制品经营部,1.0
上海朴川贸易有限公司,上海龙辉餐饮管理有限公司正大广场店,13.0
上海旭洋绿色食品有限公司,欧尚张江177,6.0
上海艺杏食品有限公司,崇明合兴镇农贸市场(丁延坤)（专卖）,28.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司江川餐厅,4.0
上海盛樑果蔬有限公司,上海联华超市发展有限公司 - 系统,913.0
上海喜旺食品厂,上海麦园食品厂,1.0
上海新景西餐食品有限公司,杭州骆先生,15.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司南方商城店,25.0
上海盛欣食品有限公司,上海福雅酒店,1.0
上海阳洋豆业食品有限公司,竹园菜场,29.0
上海绿和园艺有限公司,上海必胜客有限公司真光餐厅,84.0
佳农食品(上海)有限公司,上海联家超市有限公司新南店,56.0
上海杨浦区强强副食品经营部,上海佳伊食品有限公司,2.0
3753上海龙渤米业有限公司,上海家得利超市有限公司,11.0
上海汉康豆类食品有限公司,08.祥德,4.0
上海慈杨快餐有限公司,西萨化工（上海）有限公司,4653.0
金华市开发区金谷粮油有限公司,沃尔玛顾村店,40.0
珠海雅屋食品有限公司,上海龙辉餐饮管理有限公司南方商城店,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司惠乐餐厅,20.0
上海双汇大昌有限公司上海分公司,建德市寿昌镇一帆副食品店,7.0
上海顶顺豪鲜食品有限公司,上海涞访客餐饮有限公司,2.0
内蒙古草原宏宝食品股份有限公司,锦江麦德龙现购自运有限公司闵行商场,7.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司恒达商业广场餐厅,9.0
上海汉康豆类食品有限公司,14.家乐福万达店,13.0
上海旭洋绿色食品有限公司,上海奉贤大润发商贸有限公司,221.0
上海农产品批发市场,上海建涵农贸市场经营管理有限公司,36.0
上海汉康豆类食品有限公司,沃尔玛华东百货有限公司上海桃浦分店,28.0
上海市嘉定区嘉定镇常明副食品经营部,上海嘉定菊胜集贸市场经营管理有限公司,29.0
大连朗毅实业有限公司,上海上食肉类有限公司,1.0
上海南翔食品股份有限公司,上海乓乓响农副产品配送有限公司,1.0
亨氏（中国）投资有限公司,上海联家超市有限公司徐汇店,1.0
上海永诚食品有限公司,嘉兴美丽家食品有限责任公司,1.0
舒城县景鸿禽业有限公司,上海虹口唐宫海鲜舫有限公司,23.0
上海汉康豆类食品有限公司,上海康缨农副产品市场以营管理有限公司,20.0
上海花冠营养乳品有限公司,信阳息县宝贝之家奶粉店,8.0
上海花冠营养乳品有限公司,武夷山家有宝贝奶粉店,9.0
兴化市丰乐米厂,上海康胜快餐有限公司,29.0
上海东区老大房食品有限公司,联华纪旺,22.0
佳农食品有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,8.0
上海清美绿色食品有限公司,上海易买得超市有限公司曲阳店,49.0
上海新景西餐食品有限公司,新旺悠乐-时代广场店,2.0
上海松林食品有限公司,上海泗泾大润发商贸有限公司,53.0
上海艺杏食品有限公司,复旦大学本部餐厅二楼大厅,30.0
上海唐人神肉制品有限公司,泰晤士西餐社,1.0
上海旭洋绿色食品有限公司,上海田东农副产品市场经营管理分公司,4.0
霍山县新鑫食品有限公司,上海诚味食品有限公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司新凌云餐厅,1.0
上海优壹电子商务有限公司,沃尔玛华东百货有限公司上海浦东高科西路山姆会员商店,16.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司虹口龙之梦店,22.0
刘建星肉类经营部,上海青浦区海燕民办幼儿园,6.0
南京利丰英和商贸有限公司上海分公司,上海新欧尚超市有限公司嘉定店,17.0
光明乳业股份有限公司（低温）,上海永辉超市有限公司龙皓路分公司,7.0
上海力德尔食品有限公司,大宁国际小学,4.0
山东三星玉米产业科技杭州分公司,沃尔玛南浦大桥店,2.0
上海唐人神肉制品有限公司,欧尚（中国）投资有限公司,22.0
上海艺杏食品有限公司,北京居委,2.0
上海万有全豆制品有限公司奉贤分公司,打浦派出所（生鲜）,2.0
上海汉康豆类食品有限公司,16.海宁农贸,27.0
上海宝山区阳伍水产经营部,上海牡丹酒家经营管理有限公司餐饮分公司,27.0
上海百蒂凯蔬果种植专业合作社,上海萨莉亚餐饮有限公司,5.0
山东鲁花集团商贸有限公司上海,沃尔玛华东百货有限公司上海杨行分店,1.0
上海澳莉嘉食品有限公司宝山分公司,老香斋-一店松江,29.0
上海闵行新安市场,上海塘湾农贸市场经营管理有限公司,200.0
上海良友海狮实业有限公司,上海云凌农副产品市场经营管理有限公司,1.0
临安天目山土特产精制厂,上海乓乓响农副产品配送有限公司,1.0
上海市食品进出口有限公司,上海龙辉餐饮管理有限公司东郊百联店,3.0
上海双汇大昌有限公司上海分公司,厦门分拨库,10.0
上海花冠营养乳品有限公司,晋江市艾儿母婴用品店,5.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司共和新路店,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司高东餐厅,26.0
上海艺杏食品有限公司,大场医院SH－索迪斯-M,8.0
上海欧源豆类食品有限公司,宁波菜场29,28.0
上海杰升食品厂,西南1,4.0
上海唐人神肉制品有限公司,盐城利民,2.0
上海天容肉制品集团有限公司,芜湖2店欧尚,9.0
山东临沂顺发食品有限公司,上海新景西餐食品有限公司,17.0
上海绿和园艺有限公司,上海必胜客有限公司南方商城餐厅,56.0
吉林德大有限公司,正大食品企业（上海）有限公司,1.0
上海雨润,上海翼家菜市场经营管理有限公司,30.0
上海苏食肉品销售有限公司,0904方泰专卖,2.0
上海市宝山区福坪副食品经营部,上海自强快餐有限公司杨行分公司,3.0
上海利峰快餐盒饭有限公司,利峰快餐,115.0
安吉祖名豆制食品有限公司,闵行欧尚,139.0
上海奥犇国际贸易有限公司,上海辉哥海鲜火锅餐饮有限公司虹桥店,1.0
上海市徐汇区申新粮油经营部,漕河泾菜市场,9.0
上海万有全豆制品有限公司奉贤分公司,家得利打虎山,28.0
上海汉康豆类食品有限公司,宝钢-指挥中心,6.0
上海天容肉制品集团有限公司,南通1店欧尚,7.0
上海艺杏食品有限公司,社区外包网点1,17.0
益海嘉里（昆山）食品工业有限公司,上海新麦食品工业有限公司,9.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司金高店,4.0
莱州成达食品有限公司,上海山林食品有限公司,2.0
上海市普陀区程忠圣蔬菜经营部,上海宏康医院有限公司,2.0
上海日圆贸易发展有限公司,上海膳晨楼餐饮管理有限公司,19.0
上海清美绿色食品有限公司,上海联家超市有限公司巨峰店,51.0
上海宝发副食品经营部,上海青浦区培英民办小学,14.0
江苏乐天玛特商业有限公司,益海嘉里食品营销有限公司,8.0
上海佳伊食品有限公司,苏凤食品,6.0
上海爱凡食品有限公司,明经调味部,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司共和餐厅,5.0
马鞍山雨润食品有限公司,上海绿捷实业发展有限公司,1.0
上海米秋实业发展有限公司,上海联家超市有限公司柳州店,1.0
上海春泰粮油工贸有限公司松江第一分公司,华联--大学城店（长聚）,1.0
上海诚创食品有限公司,上海漕虹湘鄂情餐饮管理有限公司,2.0
嘉兴松村食品有限公司,上海龙辉餐饮管理有限公司南方商城店,1.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司丽园餐厅,6.0
上海丝翊食品有限公司,水舍酒店（上海）有限公司,56.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司上丰餐厅,7.0
深圳广裕丰公司,上海日生食品物流有限公司,1.0
妙可蓝多（天津）食品科技有限公司,上海萨莉亚餐饮有限公司大渡河路店,6.0
上海力德尔食品有限公司,万航渡路1342号,23.0
福建省泉州晶海轻化有限公司,上海意华食品有限公司,8.0
上海优壹电子商务有限公司,湖南创莱食品销售有限公司,9.0
上海清美绿色食品有限公司,乐山菜市场,26.0
上海长生食品有限公司,大润发曹安店,2.0
射阳明玉粮食加工厂,上海新徐虹农副产品市场经营管理有限公司,1.0
大厂回族自治县万福肉类有限公司,上海洪场电子商务有限公司,1.0
上海天容肉制品集团有限公司,康桥大润发,43.0
上海冯达豆类食品有限公司,如海超市（鹤望路）,19.0
上海文畅食品有限公司,上海龙辉餐饮管理有限公司东郊百联店,10.0
上海宏村农产品贸易有限公司,上海自强快餐有限公司第二分公司,27.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司高桥餐厅,26.0
上海市杨浦区童林水产行,上海宝山鱼塘市场经营管理有限公司,18.0
东莞九龙城食品有限公司,上海龙辉餐饮管理有限公司七莘路店,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司罗山餐厅,10.0
上海方予实业有限公司,上海亲洁工贸有限公司头桥分公司,20.0
上海阳洋豆业食品有限公司,铜川路五星市场,27.0
上海原野蔬菜食品有限公司,上海宴芸农贸市场经营管理有限公司,28.0
上海思美食品有限公司,深圳晋年贸易有限公司,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司塘桥餐厅,11.0
上海旭洋绿色食品有限公司,上海众选商业管理有限公司,13.0
上海龙辉餐饮管理有限公司九六广场店,欧本咖啡（北京）有限公司,8.0
联华图门,益海嘉里食品营销有限公司,3.0
临沂新程金锣肉制品集团有限公司,上海利峰快餐盒饭有限公司,1.0
江苏松发米业有限公司,上海盛怡农副产品市场经营管理有限公司,2.0
领先食品（上海）发展有限公司,味之鲜-安幸商贸,5.0
上海紫燕食品有限公司,上海市宝山区赛荣熟食店,3.0
上海龙上农副产品批发市场经营管理有限公司,英国学校,6.0
南京华兴消泡剂有限公司,上海豆香食品厂,30.0
上海蔚嘉贸易有限公司,上海北沙滩置业有限公司白金湾悦榕酒店,18.0
上海紫燕食品有限公司,上海市闵行区粟梅熟食店,5.0
上海万有全豆制品有限公司奉贤分公司,家得利龙南,28.0
上海祖名豆制品有限公司,上海元旺餐饮有限公司,25.0
上海澳菲利食品销售有限公司,彭小明/上海兴彭贸易,17.0
联合利华（中国）有限公司从化分公司,甄味（上海）国际贸易有限公司,1.0
益海嘉里食品营销有限公司,联家新南店,4.0
上海紫燕食品有限公司,上海紫燕食品有限公司香樟路店,3.0
上海禾瑞农副产品有限公司,上海悦盈餐饮管理有限公司青浦分公司,6.0
上海文畅食品有限公司,上海市闵行区新哥肉制品经营部,1.0
上海市慎昌贸易有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,2.0
上海越哲食品有限公司,贵阳-谢德云,10.0
宝山区王祥粮油经营部,上海呼玛商品交易市场经营管理有限公司,15.0
上海优壹电子商务有限公司,苏州市吴中区角直小阿华母婴用品店,1.0
浙江金旭食品有限公司,上海忠琛食品有限公司,1.0
上海阳洋豆业食品有限公司,上砂市场29号,29.0
上海双汇大昌有限公司上海分公司,蒙城县蒙宿路刘文秀食品店,5.0
上海增鑫食品销售有限公司（程祖荣）,上海龙辉餐饮管理有限公司金山万达广场店,7.0
上海清美绿色食品有限公司,特易购商业（上海）有限公司大渡河路分公司,21.0
揭东县新亭镇老银腌制长,上海樟鸿贸易有限公司,1.0
上海苏食肉品销售有限公司,蔬慧贸易专卖店,1.0
欧本咖啡（北京）有限公司,上海辉哥海鲜火锅餐饮有限公司,7.0
上海长念餐饮管理有限公司,绿叶农贸市场,43.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司新南餐厅,32.0
上海良友海狮油脂实业有限公司,上海友谊食品特供有限公司,3.0
上海力德尔食品有限公司,B2-1402求知小学 $2202②,1.0
海南东洋水产,上海峰二食品有限公司,1.0
铜川路-谢富权,上海锦燕餐饮管理有限公司,17.0
上海真新粮食交易市场经营管理有限公司,上海建德农贸市场经营管理有限公司,9.0
安吉祖名豆制食品有限公司,上海七宝乐购购物中心有限公司,9.0
上海新景西餐食品有限公司,东方滨江国际会议中心,5.0
新福冷冻经营部,上海浦众农贸市场经营管理有限公司,7.0
上海瑞姆贸易有限公司,上海龙辉餐饮管理有限公司长泰广场店,8.0
上海艺杏食品有限公司,同济大学嘉苑快餐二 H,9.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司南洋餐厅,17.0
上海市闵行区梅士华肉类经营部,上海悦盈餐饮管理有限公司青浦分公司,3.0
上海艺杏食品有限公司,普陀区教育服务配送中心《桂巷分》老师,4.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司天宝餐厅,1.0
福建省南安市航嘉食品有限公司,贝帝鲜（上海）食品有限公司,3.0
kilcoy pastoral company limited,艾狄士食品（上海）有限公司,1.0
上海天容肉制品集团有限公司,舟山欧尚,10.0
金华市开发区金谷粮油有限公司,沃尔玛凌云店,52.0
梅河口曙光农牧有限公司,上海永鲜商贸发展有限公司,4.0
上海汉康豆类食品有限公司,33.沃尔玛松江店,19.0
0252-多美滋婴幼儿食品有限公司,上海联家超市有限公司徐泾店,1.0
上海六和勤强食品有限公司,上海虹腾农副产品市场经营管理有限公司,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司桃浦餐厅,22.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司延吉餐厅,7.0
上海汉康豆类食品有限公司,上海好芳邻百货商业有限公司,23.0
广东八记食品股份有限公司,上海龙辉餐饮管理有限公司五角场店,29.0
上海汉康豆类食品有限公司,上海江桥经管公司,28.0
益海嘉里食品营销有限公司,上海欧尚超市有限公司,28.0
上海阳洋豆业食品有限公司,高行-杨-285,29.0
旭阳豆业,上海紫欣贸易市场经营管理有限公司,112.0
江桥蔬菜批发市场,海亮明康汇物流有限公司,13.0
上海春雪食品销售有限公司,上海市浦东新区荡湾小学（食堂）,1.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司七莘路店,5.0
上海大牧汗食品股份有限公司,广州东方海外,3.0
上海慈杨快餐有限公司,创见咨询有限公司,7479.0
上海汉康豆类食品有限公司,上海丰郁集贸市场经营管理有限公司,18.0
青岛雀巢有限公司,上海金文食品有限公司,1.0
上海天容肉制品集团有限公司,台州2店欧尚,6.0
上海欣晨豆业有限公司,上海市奉贤区海涛豆制品营业部,30.0
益海嘉里食品营销有限公司,上海肯德基有限公司颛桥餐厅,2.0
上海睿创国际贸易有限公司,上海上食肉类有限公司,1.0
上海赵彬粮油批发经营部,上海育苑集贸市场经营管理有限公司马陆塘街分公司,15.0
上海艺杏食品有限公司,普陀区教育服务配送中心《新杨中学》,4.0
上海信冉食品有限公司,上海悦采芳实业有限公司,3.0
上海艺杏食品有限公司,崇明新河镇市场(陈瑞鹏)（专卖）,18.0
