source,target
北京多果国际贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,2.0
上海嘉里粮油工业有限公司,上海清雅食品有限公司,1.0
上海大牧汗食品有限公司,上海欧尚超市有限公司,17.0
W915-上海东辉食品有限公司,上海联家超市有限公司新里城店,6.0
上海旭洋绿色食品有限公司,家得利古美专卖,17.0
上海新景西餐食品有限公司,常州万达喜来登酒店,10.0
贝因美(上海)现代商超营销有限公司,宁波欧尚超市有限公司上海嘉定澄浏店,2.0
卡夫食品,上海日生食品物流有限公司,1.0
上海汉康豆类食品有限公司,22.孙桥,18.0
深圳市怡亚通深度供应  ,上海屈臣氏日用品有限公司川沙分店,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司梅陇餐厅,8.0
上海冯达豆类食品有限公司,东贸市场,53.0
上海源臻堂生态科技股份有限公司,上海龙行禅边酒店管理有限公司,70.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司祖冲之餐厅,11.0
上海力德尔食品有限公司,平城路菜场,58.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司真北路店,9.0
上海浦南农副产品,上海兴堰商贸有限公司,57.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司金高餐厅,56.0
上海花冠营养乳品有限公司,上海市贝婴室母婴店,36.0
上海力德尔食品有限公司,B1-0412a鑫都小学0805a①学生,3.0
上海力德尔食品有限公司,水城119,51.0
上海东区老大房食品有限公司,联华南翔,13.0
上海双汇大昌有限公司上海分公司,江阴市西郊阿卫食品商行,20.0
上海汉康豆类食品有限公司,12.上海锦诚食用农产品有限公司,16.0
Z8WD-上海圣华副食品有限公司,上海联家超市有限公司川沙店,8.0
上海祥森米业有限公司,新日欣国际贸易（上海）有限公司,3.0
吉林省鑫源米业有限公司,上海祥森米业有限公司,1.0
上海绿和园艺有限公司,上海必胜客有限公司昌里餐厅,28.0
华达龙升猪定点屠宰厂有限公司,广东八记食品股份有限公司,1.0
上海艺杏食品有限公司,延安高级中学(安友快餐)（H ）-M,17.0
多美滋婴幼儿食品有限公司,沃尔玛上海宝山一二八纪念路店,5.0
中粮食品营销有限公司上海分公司,上海联家超市有限公司共江店,6.0
上海绿叶果品蔬菜经营部,上海九龙宾馆有限公司,44.0
上海都乐食品有限公司 ,上海联家超市有限公司新南店,11.0
上海万有全豆制品有限公司奉贤分公司,上海市闵行区莘松小学B2-1610,1.0
上海澳犇国际贸易有限公司,上海龙辉餐饮管理有限公司周浦万达店,23.0
上海汉康豆类食品有限公司,凤城1,29.0
上海汉康豆类食品有限公司,03.顾路,28.0
上海越哲食品有限公司,常州响当当,6.0
上海市青浦区王效山杂货经营部,上海市青浦区海相缘饭店,2.0
上海长生食品有限公司,大润发望江店,1.0
上海佳伊食品有限公司,上海银鸽餐饮有限公司,1.0
山东鲁花集团商贸有限公司上海分公司,上海曹杨华联吉买盛购物有限公司,3.0
上海万有全豆制品有限公司奉贤分公司,求知中学（生鲜）,1.0
南京朝亮肉类加工销售部,上海欧尚超市有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司龙吴路店,3.0
上海龙上农副产品批发市场经营管理有限公司,上海宝智,12.0
上海天容肉制品集团有限公司,大宁大润发,20.0
上海东辉食品有限公司,沃尔玛高行店,13.0
上海华依食品有限公司,上海第一食品连锁发展有限公司上海第一食品商店,2.0
海亮明康汇物流有限公司,杭州蓝色钱江店,152.0
大刘精品菜业,上海晶冠企业投资管理有限公司,42.0
上海花冠营养乳品有限公司,吕梁交口县泰和心连心孕婴坊,11.0
上海飞舞调味品经营部,上海七宝商城综合市场经营管理有限公司,1.0
上海富贤贸易有限公司,上海蓝海博龙国际大酒店有限公司,64.0
上海清美绿色食品有限公司,上海联家超市有限公司浦江店,24.0
上海花冠营养乳品有限公司,黄冈市蕲春汇鑫食品批发商行,8.0
上海景瑞农业科技发展有限公司,上海家得利超市有限公司嘉善路店,45.0
上海旭洋绿色食品有限公司,华润长宁店(遵义）,1.0
上海力德尔食品有限公司,温宿幼儿园,3.0
中盐上海盐业公司,上海金文食品有限公司,1.0
上海旭洋绿色食品有限公司,荟森生鲜超市,6.0
上海上实现代农业开发有限公司,上海虹研餐饭管理有限公司,1.0
上海大昌行食品工业有限公司,联华超市   张桥,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司凯旋餐厅,10.0
苏州挧洋食品经营部,上海浦众农贸市场经营管理有限公司,1.0
上海虹桥国际特产电商物流港,上海七宝商城综合市场经营管理有限公司,16.0
南京利丰英和商贸有限公司上海分公司,上海新欧尚超市有限公司金科路店,10.0
华润五丰米业(中国)有限公司,上海新欧尚超市有限公司蒙山北路店,22.0
深圳市鑫荣懋农产品股份有限公司,上海欧尚超市有限公司闵行店,15.0
上海阳洋豆业食品有限公司,高东菜场92号,30.0
上海都乐食品有限公司 ,上海联家超市有限公司莘庄店,13.0
益海嘉里食品营销有限公司,上海肯德基有限公司鼎城餐厅,2.0
上海艺杏食品有限公司,巨鹿生鲜市场25号(刘庆红)（加盟）^,32.0
YXFC_港湾（上海）食品有限公司,上海联家超市有限公司新里城店,2.0
绍兴柯桥笛扬路店,海亮明康汇物流有限公司,2.0
Z9AV-湖南湘佳牧业股份有限公司,上海联家超市有限公司川沙店,138.0
上海大昌行食品工业有限公司,世纪联华 颛桥店,1.0
上海艺杏食品有限公司,航鹰小区,1.0
上海轶仕实业有限公司,上海紫燕食品有限公司,2.0
益海嘉里食品营销有限公司,上海必胜客有限公司锦秋路店,2.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司莘龙餐厅,4.0
上海艺杏食品有限公司,田东市场（加盟）（祝银贵）,32.0
上海新景西餐食品有限公司,浦东华美达大酒店（民航置业）,41.0
青岛金瓯有限公司,锦江麦德龙现购自运有限公司虹口商场,3.0
上海西郊国际农产品交易中心有限公司,上海清涧农副产品市场经营管理有限公司,48.0
上海市梅林亚广和股份有限公司,上海樟鸿贸易有限公司,1.0
开平广合腐乳有限公司,上海金文食品有限公司,1.0
上海绿滔食品有限公司,上海市青浦高级中学,273.0
上海振新禽鸽养殖有限公司,上海沪翠餐饮有限公司,1.0
上海双汇大昌有限公司上海分公司,淳安县李家坞食品批发部,2.0
上海紫燕食品有限公司,上海市青浦区叶洪燕熟食店,1.0
上海真北批发市场,上海环镇集贸市场经营管理有限公司,2.0
上海众立食品有限公司,枫泾,22.0
康延（上海）商贸有限公司,上海外高桥进口商品直销中心有限公司,5.0
上海国元米业有限公司,长桥菜市场,10.0
上海市奉贤区勋道鲜肉经营部,上海奉贤区民办志华小学,3.0
上海双汇大昌有限公司上海分公司,东阳市城东永正副食商行,51.0
吉林省长春皓月清真肉业股份有限公司,昆山润华商业有限公司上海松江分公司,4.0
上海增鑫食品销售有限公司,上海龙辉餐饮管理有限公司新松江路店,45.0
上海阳洋豆业食品有限公司,高桥市场69号,30.0
上海旭洋绿色食品有限公司,华联超市重庆专卖,31.0
生产厂商1,上海肯德基有限公司沪松DT餐厅,1.0
喜豪梅（上海）实业有限公司,上海慈杨快餐有限公司,12.0
蜀蕴（上海）供应链管理有限公司,上海新白鹿餐饮有限公司,166.0
上海艺杏食品有限公司,常客隆(何市店),29.0
上海东方食品有限公司,博味真光店,5.0
上海唐人神肉制品有限公司,上海大学校本部膳食科,6.0
B428-南京利丰英和上海有限公司,上海联家超市有限公司万达店,43.0
安德鲁蓝莓速冻果粒,上海跃顺贸易有限公司,1.0
甘汁园糖业有限公司,上海金文食品有限公司,1.0
麦德龙,上海亮区餐饮有限公司,2.0
上海东区老大房食品有限公司,联华洪山,18.0
苏州味溢食品开发有限公司,上海思美食品有限公司,1.0
乐平市洁净漂白土有限公司,上海嘉里粮油工业有限公司,5.0
兴化市星下河米业有限公司,上海市闸北熠峰食品经营部,1.0
安吉祖名豆制食品有限公司,中兴乐购,66.0
北海宏远水产食品有限公司,上海怀乾贸易有限公司,1.0
上海艺杏食品有限公司,上海炜业亨龙汽车销售服务有限公司,1.0
嘉兴市瑞胜商贸有限公司,上海山林食品有限公司,1.0
上海力德尔食品有限公司,B1-0707a上虹中学1205a①学生,2.0
上海凤石食品有限公司,上海华申中外文化交流服务有限公司,15.0
上海万有全豆制品有限公司奉贤分公司,上海梅园村餐饮管理有限公司（徐汇店）,21.0
上海良友海狮油脂实业有限公司,上海连群贸易有限公司,32.0
上海艺杏食品有限公司,崇明新海市场（呼正兰）（加盟）,32.0
上海艺杏食品有限公司,上海梅川农贸市场经营管理有限公司,28.0
内蒙古蒙银颉泰食品有限公司,上海盛怡农副产品市场经营管理有限公司,7.0
上海苏食肉品销售有限公司,上海市普陀区岚桥副食品经营部,1.0
上海汉康豆类食品有限公司,新虹珠,29.0
上海力德尔食品有限公司,B2-1512a新虹桥小学3301a②学生,2.0
上海双汇大昌有限公司上海分公司,明光市王宇便利店,5.0
上海万有全豆制品有限公司奉贤分公司,上海赛迪副食品有限公司(阜新),22.0
ZVKL-中粮食品营销有限公司上海分公司,上海联家超市有限公司武宁店,23.0
上海良友海狮油脂实业有限公司,上海第一食品连锁发展有限公司上海第一食品商店,1.0
上海苏菲娅食品有限公司,上海翡翠餐饮有限公司,25.0
上海阳洋豆业食品有限公司,杨家渡73号,26.0
福瑞达食品商行,上海浦众农贸市场经营管理有限公司,2.0
上海力德尔食品有限公司,唐沽路12号,65.0
山东鲁王集团有限公司,上海爱凡食品有限公司,4.0
上海鑫博食品加工有限公司,上海民鑫农贸市场经营管理有限公司,253.0
闵行区丁小芳豆制品店,上海志得餐饮管理有限公司,37.0
上海爱凡食品有限公司,上海陌生人餐饮管理有限公司,6.0
上海旭洋绿色食品有限公,上海联家超市有限公司友谊南方商城店,30.0
上海艺杏食品有限公司,华东理工大学颐谷餐饮奉贤校区一楼快餐（2）(H）-M(qz sld H),2.0
上海东区老大房食品有限公司,联华田林,30.0
上海浦东新区宣桥镇安强鲜肉店,上海市浦东新区荡湾小学（食堂）,4.0
上海市食品进出口有限公司,上海龙辉餐饮管理有限公司莘庄龙之梦店,4.0
周浦镇新都蔬菜经营部,上海银苑酒店有限公司,7119.0
上海佳伊食品有限公司,上海真惠餐饮有限公司,5.0
贝因美（上海）现代商超营销有限公司,上海新易百货有限公司,8.0
上海艺杏食品有限公司,锦江麦德龙现购自运有限公司浦东商场,26.0
上海市闸北区熠峰食品经营部,上海辉哥海鲜火锅餐饮有限公司,46.0
南京利丰英和商贸有限公司广州,上海莲源物流有限公司望园路分公司,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司东方路餐厅,2.0
广东万宁连锁商业有限公司,万宁日用品商业（上海）有限公司张江欧尚分店,27.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司飞虹餐厅,2.0
上海洪场电子商务有限公司,上海龙辉餐饮管理有限公司七莘路店,61.0
安吉祖名豆制食品有限公司,三门乐购,54.0
上海微馨贸易有限公司,上海龙辉餐饮管理有限公司仲盛世界商城店,41.0
上海绿和园艺有限公司,上海必胜客有限公司牡丹江路店,68.0
上海艺杏食品有限公司,上海理工六食堂二楼 H,8.0
上海力德尔食品有限公司,门市部白天,9.0
上海市宝山区宝灵蔬菜园艺场,上海新欧尚超市有限公司蒙山北路店,104.0
上海信邦食品工业有限公司,上海金源综合市场经营管理有限公司金山卫市场分公司,4.0
上海紫鸿食品有限公司,安徽勤强,6.0
益海嘉里食品营销有限公司,上海必胜客有限公司季景餐厅,3.0
Z9DD-上海思迅商贸有限公司,上海联家超市有限公司联洋店,3.0
多美滋婴幼儿食品有限公司,广丰县大世界商行,5.0
上海万有全豆制品有限公司奉贤分公司,商用飞机（索迪斯）,10.0
上海阳洋豆业食品有限公司,三角地公司-王华,30.0
四川有嘉食品有限公司,上海金文食品有限公司,1.0
上海阳洋豆业食品有限公司,古容市场汉康店74号,2.0
湖北美基石膏制品有限公司,上海欣晨豆业有限公司,1.0
北京玉中都科技开发中心,上海龙辉餐饮管理有限公司大宁国际广场店,31.0
上海英之龙食品有限公司,上海市闵行区新哥肉制品经营部,1.0
上海双汇大昌有限公司上海分公司,苍南县灵溪镇陈炜副食品商行,59.0
上海清美绿色食品有限公司,上海联家超市有限公司中山公园店,58.0
上海万有全豆制品有限公司奉贤分公司,家得利长乐,23.0
上海良友海狮油脂实业有限公司,上海金文食品有限公司,1.0
常州盟江食品有限公司,上海市甘泉外国语中学,8.0
张庆军食品经营部,上海青浦区华夏民办小学,1.0
长青经营部,上海浦众农贸市场经营管理有限公司,1.0
黑龙江瑞丰源米业有限公司,上海春泰粮油工贸有限公司松江第一分公司,1.0
上海紫燕食品有限公司,上海市闵行区东隽熟食店,3.0
上海绿和园艺有限公司,上海必胜客有限公司芳甸路店,62.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司淀山湖大道店,5.0
上海宝山云锦粮油经营部,上海圆麦食品有限公司,3.0
上海花冠营养乳品有限公司,莆田市城厢区炜兴食品经营部,16.0
上海新境界食品贸易有限公司,上海普陀第一食品商店销售有限公司,16.0
上海城市食品配送（外购蔬菜）,上海城市超市经营管理有限公司打浦桥店,1.0
上海艺杏食品有限公司,上海市普陀区孟小渭农产品经营部,2.0
万大酵素生物科技有限公司,上海密霖贸易有限公司,1.0
锦江麦德龙现购自运有限公司上海金山商场,上海连通大酒店有限公司,2.0
上海欣晨豆业有限公司,庙前街菜市场,31.0
上海艺杏食品有限公司,平南菜市场（朱爱云）（专卖）,34.0
上海展富食品有限公司,（打浦店）上海新旺餐饮管理有限公司打浦路店,69.0
上海汇丰粮油食品有限公司,上海静安粮油食品有限公司,2.0
北海宏远水产品有限公司,上海怀乾贸易有限公司,1.0
和路雪(中国)有限公司上海分公司,上海联华超市发展有限公司医学院路店,5.0
上海汉康豆类食品有限公司,47.共富专卖,29.0
内蒙古科尔沁牛业股份有限公司上海分公司,锦江麦德龙现购自运有限公司虹口商场,24.0
中粮食品营销有限公司上海分公司,上海欧尚超市有限公司,25.0
上海冯达豆类食品有限公司,区政府（二中心）,15.0
青岛日辰食品有限公司,上海龙辉餐饮管理有限公司周浦万达店,1.0
雅培贸易上海有限公司,上海广亚百货商业有限公司,2.0
益海嘉里食品营销有限公司,上海必胜客有限公司嘉定顶峰餐厅,2.0
云南茂眬实业有限责任有限公司,北京玉中都科技开发中心,1.0
东莞九龙城食品有限公司,上海怀乾贸易有限公司,1.0
北京艾莱发喜食品有限公司,上海适达餐饮管理有限公司,1.0
上海家得利超市有限公司,17洋泾店,11.0
上海新景西餐食品有限公司,虹口喜来登（三至酒店）,104.0
益海嘉里食品营销有限公司,上海必胜客有限公司大华虎城餐厅,2.0
甄味（上海）国际贸易有限公司,上海龙辉餐饮管理有限公司正大广场店,158.0
上海越哲食品有限公司,石家庄信誉楼,9.0
上海交通大学教授实验基地,上海乾中集贸市场经营管理有限公司,55.0
上海良龙食品有限公司,上海惠雅餐饮管理有限公司第一分公司,8.0
江杨北路蔬菜批发市场,上海香逸湾农副产品市场经营管理有限公司,725.0
和民餐饮（管理）上海有限公司吴江路店,上海庆彰食品有限公司,102.0
上海凯耗贸易有限公司,上海市洁斯餐厅,20.0
上海永诚食品有限公司,上海华岳贸易发展有限公司,2.0
上海展富食品有限公司,进富（上海）餐饮有限公司淞沪路店（万达）,1.0
上海亚太国际蔬菜有限公司,上海必胜客有限公司宋元路店,75.0
上海上食肉类有限公司,上海皖鲁食品有限公司,9.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司市百餐厅,26.0
上海避风塘食品有限公司,上海龙辉餐饮管理有限公司宁国路店,5.0
上海西郊国际农产品交易中心有限公司,上海缘盛农贸市场经营管理有限公司怒江路分公司,18.0
上海汉康豆类食品有限公司,31.世纪联华天山店,29.0
上海法国学校餐厅,上海法国学校,117.0
上海新景西餐食品有限公司,杭州迪鸿贸易有限公司,4.0
上海东利油脂食品有限公司,苏州申浦冷轧带钢有限公司,10.0
六安市宏云商贸有限公司,上海易买得超市有限公司牡丹江店,5.0
个体工商户（海鲜）,上海市金山区川沪汇酒店,10.0
上海鼎腾食品有限公司,迪亚殷高,1.0
YZ9H-贝因美（上海）现代商超营销有限公司,上海联家超市有限公司徐泾店,11.0
上海万有全豆制品有限公司奉贤分公司,上海理工大学国家大学科技园,27.0
上海中央化学有限公司,上海瑞凯伊德食品有限公司,2.0
多美滋婴幼儿食品有限公司,青岛福兴祥商品配送有限公司,13.0
上海宏连食品有限公司,上海黄浦区曹家街菜场,198.0
上海亿润,上海浦众农贸市场经营管理有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司虹康友谊餐厅,1.0
上海市闸北区熠峰食品经济部,上海龙辉餐饮管理有限公司南方商城店,55.0
上海花冠营养乳品有限公司,信阳市商城县小石头孕婴连锁店,6.0
上海澳菲利食品销售有限公司,张鹏,1.0
上海汉康豆类食品有限公司,20.上海亿隽佳骐食品有限公司,29.0
上海东区老大房食品有限公司,世纪联华华漕店,25.0
上海诚味食品有限公司,上海龙辉餐饮管理有限公司七莘路店,89.0
上海紫燕食品有限公司,上海市杨浦区帮华熟食店,2.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司江苏路餐厅,34.0
上海汉康豆类食品有限公司,10.西郊,29.0
山东金城股份有限公司,上海市闸北区熠峰食品经营部（郑华明）,1.0
五常市阳光米业有限公司,上海新徐虹农副产品市场经营管理有限公司,5.0
上海市虹口区崇明路小学（食堂）,上海康胜快餐有限公司,5.0
上海文畅食品有限公司,上海龙辉餐饮管理有限公司周浦万达店,27.0
日清食品有限公司,上海金文食品有限公司,1.0
黄浦区民办玛诺利娅主题幼儿园,上海黄浦区民办玛诺利娅主题幼儿园,230.0
上海市浦东新区北蔡镇万鑫冷冻经营部,上海浦东新区民办明辉小学,2.0
上海艺杏食品有限公司,嘉定区工商银行数据中心-锦江国际(H),14.0
锦江麦德龙现购自运有限公司上海闵行商场,上海天平宾馆有限公司,8.0
AT99-裴顿食品（安徽）有限公司,上海联家超市有限公司友谊南方商城店,3.0
虞城县盛源食品有限公司,上海芝城食品有限公司分公司,5.0
上海汉康豆类食品有限公司,03.万镇,29.0
上海澳富盈食品贸易有限公司,上海浦东十八铺
农副产品批发市场,1.0
上海鑫福昌工贸有限公司,上海家得利超市有限公司张桥店,36.0
沽源县永建种植专业合作社,乐天荣恒（上海）超市有限公司,6.0
大厂回族自治县万福肉类有限公司,上海龙辉餐饮管理有限公司南方商城店,6.0
安徽荷金来农业发展公司,上海上食肉类有限公司,1.0
上海艺杏食品有限公司,上海紫谷制衣,5.0
上海久益农副产品配送有限公司,上海市青浦区清河湾幼儿园,65.0
上海紫燕食品有限公司,上海紫燕食品有限公司第七分公司,2.0
上海金富门酒店有限公司,上海翔发贸易有限公司,2.0
无锡市乾元粮油商贸有限公司（FP）,上海联家超市有限公司柳州店,1.0
上海双汇大昌有限公司上海分公司,乐清市柳市利钱副食品商行,15.0
诚信水果行,上海逸谷会餐饮有限公司,15.0
上海英豪食品有限公司,上海联家超市有限公司莘庄店,1.0
上海力德尔食品有限公司,B2-1705a洋泾中学4902a②学生,1.0
多美滋婴幼儿食品有限公司,华润万家生活超市（浙江）有限公司,7.0
上海市普陀区诚野农副产品经营部,上海龙辉餐饮管理有限公司世博大道店,16.0
上海力德尔食品有限公司,红子鸡,56.0
上海意华食品有限公司,上海欧尚超市有限公司(长阳店),1.0
上海合友食品销售有限公司,上海新南华四平大酒店有限公司,9.0
T275-上海东辉食品有限公司,上海联家超市有限公司友谊南方商城店,2.0
多美滋婴幼儿食品有限公司,大庆市欣明珠经贸有限公司,8.0
上海虹口糕团食品厂,金耀南路,930.0
广州市汇儿贸易有限公司,上海莲源物流有限公司望园路分公司,99.0
上海国光米业有限公司,上海普陀第一食品商店销售有限公司,42.0
上海力德尔食品有限公司,老北站28号,29.0
上海紫燕食品有限公司,嘉定区南翔镇彭师傅熟食店,1.0
益海嘉里食品营销有限公司,上海肯德基有限公司嘉定城北路餐厅,1.0
上海紫燕食品有限公司,上海翼家菜市场经营管理有限公司,6.0
上海绿晓商贸有限公司,上海华申中外文化交流服务有限公司,387.0
上海汉康豆类食品有限公司,航浦临时,24.0
上海市振海食品有限公司,上海华晨食品有限公司,2.0
上海越哲食品有限公司,成都翔溢实业有限公司,9.0
上海大昌行食品工业有限公司,联华超市   丁香,1.0
上海良友海狮油脂实业有限公司,上海易初莲花连锁超市有限公司,10.0
上海西郊国际农产品交易中心有限公司,上海新泉农副产品市场管理有限公司新甘北生鲜市场管理分公司,23.0
嘉兴市水果市场宏昌果品批发,上海惠多超市有限公司,2.0
上海优壹电子商务有限公司,北京当当科文电子商务有限公司,8.0
益海嘉里食品营销有限公司,上海必胜客有限公司文峰餐厅,10.0
上海新臻元食品有限公司,东方航空食品浦东,16.0
上海紫燕食品有限公司,上海市青浦区邱蓉熟食店,3.0
上海大昌行食品工业有限公司,吉买盛 闸北,1.0
上海新景西餐食品有限公司,上海环球金融中心柏悦酒店（秀仕）,7.0
上海宗兆食品批发部,金山区松隐镇根生经营部,3.0
上海艺杏食品有限公司,常客隆(琴枫苑店),28.0
ZPV0-益海嘉里食品营销有限公司,上海联家超市有限公司巨峰店,6.0
上海冯达豆类食品有限公司,尚优玛特（华发店）,24.0
上海艺杏食品有限公司,江南山水菜市场B12号(施建忠),3.0
昇鴻興貿易有限公司（Shan Hong Hing Trading Co Ltd),上海永诚食品有限公司,3.0
ZZOC-上海弘阳农业有限公司,上海联家超市有限公司南翔店,5.0
纽迪希亚生命早期营养品管理（上海）有限公司,武汉友谊副食品商业有限责任公司,59.0
上海双汇大昌有限公司上海分公司,北京贾秀光百货店,14.0
上海艺杏食品有限公司,西法华农贸市场(宋兵)（加盟）,24.0
上海卓磊食品有限公司,上海龙辉餐饮管理有限公司长泰广场店,11.0
上海冯达豆类食品有限公司,东兰路149,9.0
上海花冠营养乳品有限公司,定襄二毛奶粉店,7.0
纽迪希亚生命早期营养品管理（上海）有限公司,山东九州商业集团有限公司,6.0
上海怀乾贸易有限公司,北京玉中都科技开发中心,1.0
上海浦东新区航头镇锦忠食品店,上海思美食品有限公司,19.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司新南广餐厅,6.0
B428-南京利丰英和上海有限公司,上海联家超市有限公司徐汇店,15.0
南京酩辰诗普贸易有限公司,上海二十一世纪酒店有限公司,6.0
山东三江鸭业有限公司,上海光茂食品有限公司第一分公司,1.0
上海阳洋豆业食品有限公司,龚路菜场--郭,30.0
上海汉康豆类食品有限公司,怡乐食上海协和国际学校,2.0
上海爱樱食品有限公司,甄味（上海）国际贸易有限公司,1.0
同上,青浦区朱家角幼儿园,44.0
上海清美绿色食品有限公司,枫林菜市场,3.0
上海市普陀区旺明城海鲜经营部,上海湘鄂情酒楼有限公司,15.0
上海圆麦食品有限公司,上海百味林实业有限公司,1.0
中粮国际（北京）有限公司上海分公司,上海必胜客有限公司海悦餐厅,4.0
上海汉康豆类食品有限公司,上海新易百货有限公司,9.0
上海新景西餐食品有限公司,夏朵餐饮 老店（夏朵餐饮）,2.0
上海大昌行食品工业有限公司,联华超市   虹古,1.0
泰森华东食品有限公司,上海世纪联华超市卢湾有限公司,44.0
东方国际水产中心,上海阳普菜市场经营管理有限公司河间路分公司,25.0
上海申仙贸易有限公司,上海美林阁溧阳餐饮有限公司,17.0
上海康福豆制品厂,新场农贸市场,8.0
上海新景西餐食品有限公司,昆山花桥希尔顿（昆山广亭置业）,7.0
上海紫燕食品有限公司,上海市长宁区川乐鸡店,2.0
上海汉康豆类食品有限公司,上海联家超市有限公司大场店,29.0
中粮食品营销有限公司上海分公司,上海联家超市有限公司宜山店,7.0
上海家得利超市有限公司,127张桥店,3.0
上海绿和园艺有限公司,上海必胜客有限公司虹康友谊餐厅,25.0
李桂莲家禽,上海蓝海博龙国际大酒店有限公司,137.0
上海爱凡食品有限公司,四川调料行,1.0
上海信邦食品工业有限公司,上海金源综合市场经营管理有限公司万安市场分公司,20.0
保龄宝生物股份有限公司,上海双汇大昌有限公司上海分公司,4.0
联合利华食品,上海日生食品物流有限公司,1.0
上海东区老大房食品有限公司,联华福海（托）,35.0
上海市浦东新区潍坊街道文俊水产品经营部,上海锦江国际饭店有限公司帆声饼屋,75.0
上海市洁斯餐厅,上海凯耗贸易有限公司,20.0
江苏松发米业有限公司,上海宝山鱼塘市场经营管理有限公司,4.0
临沂新程金锣肉制品集团有限公司,上海君航大酒店有限公司,52.0
加拿大海鲜渔业有限公司,上海怀乾贸易有限公司,1.0
上海豪轩食品有限公司,广东八记食品有限公司（阿文）,1.0
上海清美绿色食品有限公司,上海旭洋绿色食品有限公司,1.0
菲仕兰食品贸易（上海）有限公司,大昌洋行（上海）有限公司,116.0
上海莱娅食品有限公司,上海环盛商业有限公司黄浦大时代第四分公司,1.0
上海展鲜食品销售有限公司,上海龙辉餐饮管理有限公司淀山湖大道店,3.0
中粮国际（北京）有限公司上海分公司,上海肯德基有限公司人民餐厅,7.0
上海新景西餐食品有限公司,浦东盛高假日酒店,12.0
上海艺杏食品有限公司,临港发电厂-( H ),4.0
山东新希望六和集团平邑冷藏厂,上海七宝乐购购物中心有限公司,1.0
上海大牧汗食品股份有限公司,武汉仓库099,3.0
上海丰硕粮食种植专业合作社,桃梨农庄,1.0
上海旭洋绿色食品有限公司,徐汇龙华副产品市场@000368,14.0
上海春泰粮油工贸有限公司松江第一分公司,保障部食堂,2.0
江苏海创农产品开发有限公司,上海肯德基有限公司国顺餐厅,35.0
慈溪市观海卫米支缘年糕厂,上海依涛食品有限公司,1.0
上海清美绿色食品有限公司,上海申泉农贸市场经营管理有限公司,19.0
山东荣信水产有限公司,上海日生食品物流有限公司,1.0
益海嘉里食品营销有限公司,上海必胜客有限公司杨思路店,1.0
上海苏食肉品销售有限公司,北渔专卖,1.0
恒天然集团子公司,上海新欧尚超市有限公司人民店,4.0
甄味（上海）国际贸易有限公司,舟山骏华水产有限公司,1.0
上海市荣孙肉制品经营部,上海龙辉餐饮管理有限公司百联又一城店,70.0
上海虹口糕团食品厂,华池路店,930.0
江苏海创农产品开发有限公司,上海肯德基有限公司城湘餐厅,24.0
四川省大邑县天龙食品有限公司,上海宝山宝教配送服务有限公司,1.0
九亭松沪市场,上海三门农贸市场经营管理有限公司,10.0
上海济洪蔬菜配送中心有限公司,锦江麦德龙现购自运有限公司金山商场,83.0
上海清美绿色食品有限公司,上海芝川综合市场经营管理有限公司,24.0
益海嘉里食品营销有限公司,上海必胜客有限公司万达餐厅,4.0
东乌珠穆沁旗元盛食品有限公司,内蒙古小肥羊餐饮连锁有限公司上海同心路分公司,5.0
大连市旅顺口区双岛湾街道胡家村,上海依涛食品有限公司,1.0
上海每多豆制品器具有限公司,上海东方食品有限公司,31.0
生产厂商1,上海市虹口区多伦同心小学,1.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司长风餐厅,18.0
上海亚太国际蔬菜有限公司,上海肯德基有限公司九亭站餐厅,29.0
上海东区老大房食品有限公司,世纪联华成山店,22.0
广西平果南华糖业有限公司,上海聚合食品有限公司,4.0
宁波江北中大天海食品有限公司,锦江麦德龙现购自运有限公司虹口商场,4.0
上海市闵行区东辉肉铺,上海市乐事餐饮有限公司,2.0
上海味之素调味品有限公司,上海金文食品有限公司,1.0
上海西郊国际农产品交易中心有限公司,上海华环真南集贸市场经营管理有限公司,35.0
上海行怡食品贸易有限公司,上海爵瑞国际贸易有限公司,10.0
上海教友配菜服务有限公司,上海市青浦区徐泾第二幼儿园,196.0
安吉祖名豆制食品有限公司,康桥大润发,87.0
上海佳伊食品有限公司,上海景煜快餐管理有限公司,1.0
上海贵佳青菜贸易有限公司,上海蓝海博龙国际大酒店有限公司,913.0
上海良友海狮油脂实业有限公司,上海捷强食品销售有限公司,72.0
上海海联食品,上海市虹口区凉城第二小学（食堂）,2.0
